,Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons),Country of Origin Coordinates,Country of Asylum Coordinates,Country of Resettlement Coordinates
485,2008,SOM,Somalia,ERI,Eritrea,AUS,Australia,300,[49. 10.],[39. 15.],[133. -27.]
486,2008,SOM,Somalia,ETH,Ethiopia,FIN,Finland,12,[49. 10.],[38.  8.],[26. 64.]
487,2008,SOM,Somalia,ETH,Ethiopia,USA,United States of America,2111,[49. 10.],[38.  8.],
488,2008,COD,Dem. Rep. of the Congo,UGA,Uganda,NLD,Netherlands,10,,[32.  1.],[ 5.75 52.5 ]
489,2008,SOM,Somalia,ETH,Ethiopia,CAN,Canada,9,[49. 10.],[38.  8.],[-95.  60.]
490,2008,SDN,Sudan,KEN,Kenya,NZL,New Zealand,1,[30. 15.],[38.  1.],[174. -41.]
491,2008,ERI,Eritrea,UGA,Uganda,USA,United States of America,1,[39. 15.],[32.  1.],
492,2008,SDN,Sudan,UGA,Uganda,CAN,Canada,9,[30. 15.],[32.  1.],[-95.  60.]
493,2008,COD,Dem. Rep. of the Congo,ETH,Ethiopia,AUS,Australia,6,,[38.  8.],[133. -27.]
494,2008,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,168,,[30. -2.],[26. 64.]
495,2009,SOM,Somalia,SDN,Sudan,CAN,Canada,13,[49. 10.],[30. 15.],[-95.  60.]
496,2009,SDN,Sudan,UGA,Uganda,NZL,New Zealand,23,[30. 15.],[32.  1.],[174. -41.]
497,2009,SDN,Sudan,TZA,United Rep. of Tanzania,USA,United States of America,3,[30. 15.],,
498,2009,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,87,[39. 15.],[38.  8.],[10. 62.]
499,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,DNK,Denmark,1,,[32.  1.],[10. 56.]
500,2009,SOM,Somalia,ETH,Ethiopia,AUS,Australia,5,[49. 10.],[38.  8.],[133. -27.]
501,2009,SDN,Sudan,KEN,Kenya,SWE,Sweden,14,[30. 15.],[38.  1.],[15. 62.]
502,2009,COD,Dem. Rep. of the Congo,BDI,Burundi,CAN,Canada,72,,[30.  -3.5],[-95.  60.]
503,2009,SOM,Somalia,ETH,Ethiopia,USA,United States of America,5549,[49. 10.],[38.  8.],
504,2009,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,1,,,[-95.  60.]
505,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,57,,[32.  1.],
506,2009,SOM,Somalia,ETH,Ethiopia,NOR,Norway,14,[49. 10.],[38.  8.],[10. 62.]
507,2009,SOM,Somalia,UGA,Uganda,DNK,Denmark,3,[49. 10.],[32.  1.],[10. 56.]
508,2009,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NLD,Netherlands,3,,[38.  8.],[ 5.75 52.5 ]
509,2009,COD,Dem. Rep. of the Congo,KEN,Kenya,AUS,Australia,11,,[38.  1.],[133. -27.]
510,2009,COD,Dem. Rep. of the Congo,RWA,Rwanda,SWE,Sweden,1,,[30. -2.],[15. 62.]
511,2009,SOM,Somalia,ERI,Eritrea,CAN,Canada,303,[49. 10.],[39. 15.],[-95.  60.]
512,2009,SDN,Sudan,ETH,Ethiopia,USA,United States of America,28,[30. 15.],[38.  8.],
513,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,46,,[32.  1.],[-95.  60.]
514,2009,ERI,Eritrea,UGA,Uganda,USA,United States of America,10,[39. 15.],[32.  1.],
515,2009,SOM,Somalia,KEN,Kenya,NOR,Norway,5,[49. 10.],[38.  1.],[10. 62.]
516,2009,COD,Dem. Rep. of the Congo,BDI,Burundi,USA,United States of America,105,,[30.  -3.5],
517,2009,COD,Dem. Rep. of the Congo,KEN,Kenya,NLD,Netherlands,7,,[38.  1.],[ 5.75 52.5 ]
518,2009,ERI,Eritrea,KEN,Kenya,AUS,Australia,7,[39. 15.],[38.  1.],[133. -27.]
519,2009,ERI,Eritrea,SDN,Sudan,SWE,Sweden,211,[39. 15.],[30. 15.],[15. 62.]
520,2009,COD,Dem. Rep. of the Congo,ETH,Ethiopia,CAN,Canada,6,,[38.  8.],[-95.  60.]
521,2009,COD,Dem. Rep. of the Congo,KEN,Kenya,USA,United States of America,55,,[38.  1.],
522,2009,SOM,Somalia,KEN,Kenya,FIN,Finland,1,[49. 10.],[38.  1.],[26. 64.]
523,2009,SDN,Sudan,KEN,Kenya,NOR,Norway,8,[30. 15.],[38.  1.],[10. 62.]
524,2009,SOM,Somalia,UGA,Uganda,CAN,Canada,4,[49. 10.],[32.  1.],[-95.  60.]
525,2009,SOM,Somalia,UGA,Uganda,USA,United States of America,821,[49. 10.],[32.  1.],
526,2009,SOM,Somalia,BDI,Burundi,USA,United States of America,1,[49. 10.],[30.  -3.5],
527,2009,ERI,Eritrea,KEN,Kenya,NLD,Netherlands,13,[39. 15.],[38.  1.],[ 5.75 52.5 ]
528,2009,IRQ,Iraq,KEN,Kenya,AUS,Australia,1,[44. 33.],[38.  1.],[133. -27.]
529,2009,ERI,Eritrea,KEN,Kenya,USA,United States of America,40,[39. 15.],[38.  1.],
530,2009,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,162,,[30. -2.],[26. 64.]
531,2009,COD,Dem. Rep. of the Congo,COG,Congo,DNK,Denmark,6,,[15. -1.],[10. 56.]
532,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,SWE,Sweden,10,,[32.  1.],[15. 62.]
533,2009,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,2,[39. 15.],[38.  8.],[-95.  60.]
534,2009,COD,Dem. Rep. of the Congo,RWA,Rwanda,NOR,Norway,29,,[30. -2.],[10. 62.]
535,2009,SDN,Sudan,UGA,Uganda,USA,United States of America,50,[30. 15.],[32.  1.],
536,2009,SOM,Somalia,KEN,Kenya,AUS,Australia,49,[49. 10.],[38.  1.],[133. -27.]
537,2009,COD,Dem. Rep. of the Congo,COG,Congo,USA,United States of America,13,,[15. -1.],
538,2009,IRQ,Iraq,KEN,Kenya,NLD,Netherlands,1,[44. 33.],[38.  1.],[ 5.75 52.5 ]
539,2009,IRN,Iran (Islamic Rep. of),KEN,Kenya,USA,United States of America,4,,[38.  1.],
540,2009,SDN,Sudan,RWA,Rwanda,FIN,Finland,2,[30. 15.],[30. -2.],[26. 64.]
541,2009,SOM,Somalia,DJI,Djibouti,DNK,Denmark,6,[49. 10.],[43.  11.5],[10. 56.]
542,2009,SOM,Somalia,UGA,Uganda,SWE,Sweden,2,[49. 10.],[32.  1.],[15. 62.]
543,2009,SOM,Somalia,ETH,Ethiopia,CAN,Canada,2,[49. 10.],[38.  8.],[-95.  60.]
544,2009,ERI,Eritrea,SDN,Sudan,NOR,Norway,147,[39. 15.],[30. 15.],[10. 62.]
545,2009,SDN,Sudan,KEN,Kenya,AUS,Australia,17,[30. 15.],[38.  1.],[133. -27.]
546,2009,SDN,Sudan,COD,Dem. Rep. of the Congo,USA,United States of America,1,[30. 15.],,
547,2009,SOM,Somalia,KEN,Kenya,NLD,Netherlands,25,[49. 10.],[38.  1.],[ 5.75 52.5 ]
548,2009,SOM,Somalia,KEN,Kenya,USA,United States of America,9351,[49. 10.],[38.  1.],
549,2009,SOM,Somalia,ETH,Ethiopia,DNK,Denmark,3,[49. 10.],[38.  8.],[10. 56.]
550,2009,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,17,,[38.  1.],[-95.  60.]
551,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,9,,[32.  1.],[10. 62.]
552,2009,SOM,Somalia,KEN,Kenya,GBR,United Kingdom of Great Britain and Northern Ireland,2,[49. 10.],[38.  1.],
553,2009,COD,Dem. Rep. of the Congo,BDI,Burundi,SWE,Sweden,14,,[30.  -3.5],[15. 62.]
554,2009,ERI,Eritrea,SDN,Sudan,AUS,Australia,82,[39. 15.],[30. 15.],[133. -27.]
555,2009,ERI,Eritrea,DJI,Djibouti,USA,United States of America,180,[39. 15.],[43.  11.5],
556,2009,SDN,Sudan,KEN,Kenya,NLD,Netherlands,7,[30. 15.],[38.  1.],[ 5.75 52.5 ]
557,2009,ERI,Eritrea,KEN,Kenya,CAN,Canada,3,[39. 15.],[38.  1.],[-95.  60.]
558,2009,SDN,Sudan,KEN,Kenya,USA,United States of America,134,[30. 15.],[38.  1.],
559,2009,SOM,Somalia,KEN,Kenya,DNK,Denmark,2,[49. 10.],[38.  1.],[10. 56.]
560,2009,SDN,Sudan,KEN,Kenya,GBR,United Kingdom of Great Britain and Northern Ireland,6,[30. 15.],[38.  1.],
561,2009,COD,Dem. Rep. of the Congo,COG,Congo,SWE,Sweden,6,,[15. -1.],[15. 62.]
562,2009,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,27,,,[133. -27.]
563,2009,SOM,Somalia,DJI,Djibouti,USA,United States of America,204,[49. 10.],[43.  11.5],
564,2009,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,2,[39. 15.],[30. 15.],[ 5.75 52.5 ]
565,2009,SOM,Somalia,KEN,Kenya,CAN,Canada,98,[49. 10.],[38.  1.],[-95.  60.]
566,2009,SOM,Somalia,KEN,Kenya,NZL,New Zealand,6,[49. 10.],[38.  1.],[174. -41.]
567,2009,COD,Dem. Rep. of the Congo,RWA,Rwanda,USA,United States of America,404,,[30. -2.],
568,2009,COD,Dem. Rep. of the Congo,RWA,Rwanda,DNK,Denmark,165,,[30. -2.],[10. 56.]
569,2009,SOM,Somalia,ERI,Eritrea,CHE,Switzerland,5,[49. 10.],[39. 15.],[ 8. 47.]
570,2009,COD,Dem. Rep. of the Congo,COG,Congo,AUS,Australia,44,,[15. -1.],[133. -27.]
571,2009,ERI,Eritrea,SDN,Sudan,GBR,United Kingdom of Great Britain and Northern Ireland,2,[39. 15.],[30. 15.],
572,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,NLD,Netherlands,4,,[32.  1.],[ 5.75 52.5 ]
573,2009,SDN,Sudan,COG,Congo,SWE,Sweden,6,[30. 15.],[15. -1.],[15. 62.]
574,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,17,,[32.  1.],[133. -27.]
575,2009,SOM,Somalia,ERI,Eritrea,USA,United States of America,920,[49. 10.],[39. 15.],
576,2009,SDN,Sudan,KEN,Kenya,CAN,Canada,12,[30. 15.],[38.  1.],[-95.  60.]
577,2009,ERI,Eritrea,SDN,Sudan,NZL,New Zealand,6,[39. 15.],[30. 15.],[174. -41.]
578,2009,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,2002,,,
579,2009,SDN,Sudan,RWA,Rwanda,DNK,Denmark,2,[30. 15.],[30. -2.],[10. 56.]
580,2009,COD,Dem. Rep. of the Congo,ETH,Ethiopia,AUS,Australia,11,,[38.  8.],[133. -27.]
581,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,GBR,United Kingdom of Great Britain and Northern Ireland,148,,[32.  1.],
582,2009,SOM,Somalia,ERI,Eritrea,FRA,France,9,[49. 10.],[39. 15.],[ 2. 46.]
583,2009,SOM,Somalia,ETH,Ethiopia,SWE,Sweden,9,[49. 10.],[38.  8.],[15. 62.]
584,2009,ERI,Eritrea,UGA,Uganda,AUS,Australia,2,[39. 15.],[32.  1.],[133. -27.]
585,2009,COD,Dem. Rep. of the Congo,ETH,Ethiopia,USA,United States of America,68,,[38.  8.],
586,2009,ERI,Eritrea,SDN,Sudan,CAN,Canada,92,[39. 15.],[30. 15.],[-95.  60.]
587,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,NZL,New Zealand,115,,[32.  1.],[174. -41.]
588,2009,SOM,Somalia,TZA,United Rep. of Tanzania,USA,United States of America,2,[49. 10.],,
589,2009,SOM,Somalia,ERI,Eritrea,NOR,Norway,83,[49. 10.],[39. 15.],[10. 62.]
590,2009,ERI,Eritrea,SDN,Sudan,DNK,Denmark,3,[39. 15.],[30. 15.],[10. 56.]
591,2009,COD,Dem. Rep. of the Congo,UGA,Uganda,FRA,France,6,,[32.  1.],[ 2. 46.]
592,2009,ERI,Eritrea,ETH,Ethiopia,AUS,Australia,8,[39. 15.],[38.  8.],[133. -27.]
593,2009,SOM,Somalia,KEN,Kenya,SWE,Sweden,13,[49. 10.],[38.  1.],[15. 62.]
594,2009,SOM,Somalia,UGA,Uganda,AUS,Australia,44,[49. 10.],[32.  1.],[133. -27.]
595,2009,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,213,[39. 15.],[38.  8.],
596,2010,IRN,Iran (Islamic Rep. of),KEN,Kenya,SWE,Sweden,3,,[38.  1.],[15. 62.]
597,2010,COD,Dem. Rep. of the Congo,SDN,Sudan,AUS,Australia,1,,[30. 15.],[133. -27.]
598,2010,SOM,Somalia,UGA,Uganda,FIN,Finland,2,[49. 10.],[32.  1.],[26. 64.]
599,2010,ERI,Eritrea,SDN,Sudan,CAN,Canada,59,[39. 15.],[30. 15.],[-95.  60.]
600,2010,COD,Dem. Rep. of the Congo,BDI,Burundi,FRA,France,8,,[30.  -3.5],[ 2. 46.]
601,2010,SOM,Somalia,ERI,Eritrea,USA,United States of America,1125,[49. 10.],[39. 15.],
602,2010,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NOR,Norway,5,,[38.  8.],[10. 62.]
603,2010,SOM,Somalia,KEN,Kenya,GBR,United Kingdom of Great Britain and Northern Ireland,242,[49. 10.],[38.  1.],
604,2010,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,248,,,
605,2010,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,99,[39. 15.],[30. 15.],[ 5.75 52.5 ]
606,2010,SOM,Somalia,ERI,Eritrea,AUS,Australia,36,[49. 10.],[39. 15.],[133. -27.]
607,2010,SOM,Somalia,KEN,Kenya,SWE,Sweden,342,[49. 10.],[38.  1.],[15. 62.]
608,2010,ERI,Eritrea,SDN,Sudan,AUS,Australia,37,[39. 15.],[30. 15.],[133. -27.]
609,2010,SOM,Somalia,ETH,Ethiopia,NZL,New Zealand,4,[49. 10.],[38.  8.],[174. -41.]
610,2010,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,8,,,[-95.  60.]
611,2010,COD,Dem. Rep. of the Congo,COG,Congo,FRA,France,5,,[15. -1.],[ 2. 46.]
612,2010,COD,Dem. Rep. of the Congo,ETH,Ethiopia,USA,United States of America,21,,[38.  8.],
613,2010,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,6,[39. 15.],[38.  8.],[10. 62.]
614,2010,COD,Dem. Rep. of the Congo,RWA,Rwanda,GBR,United Kingdom of Great Britain and Northern Ireland,121,,[30. -2.],
615,2010,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,219,,[32.  1.],
616,2010,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,NLD,Netherlands,6,,,[ 5.75 52.5 ]
617,2010,COD,Dem. Rep. of the Congo,ETH,Ethiopia,AUS,Australia,5,,[38.  8.],[133. -27.]
618,2010,COD,Dem. Rep. of the Congo,RWA,Rwanda,SWE,Sweden,16,,[30. -2.],[15. 62.]
619,2010,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,187,,,[133. -27.]
620,2010,SOM,Somalia,KEN,Kenya,NZL,New Zealand,5,[49. 10.],[38.  1.],[174. -41.]
621,2010,SOM,Somalia,DJI,Djibouti,DNK,Denmark,5,[49. 10.],[43.  11.5],[10. 56.]
622,2010,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,12,,[32.  1.],[-95.  60.]
623,2010,SOM,Somalia,ERI,Eritrea,FRA,France,15,[49. 10.],[39. 15.],[ 2. 46.]
624,2010,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,222,[39. 15.],[38.  8.],
625,2010,SOM,Somalia,ETH,Ethiopia,NOR,Norway,6,[49. 10.],[38.  8.],[10. 62.]
626,2010,ERI,Eritrea,UGA,Uganda,USA,United States of America,10,[39. 15.],[32.  1.],
627,2010,ERI,Eritrea,ETH,Ethiopia,AUS,Australia,49,[39. 15.],[38.  8.],[133. -27.]
628,2010,SDN,Sudan,DJI,Djibouti,DNK,Denmark,3,[30. 15.],[43.  11.5],[10. 56.]
629,2010,ERI,Eritrea,SOM,Somalia,SWE,Sweden,1,[39. 15.],[49. 10.],[15. 62.]
630,2010,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,74,,[32.  1.],[133. -27.]
631,2010,ERI,Eritrea,SDN,Sudan,NZL,New Zealand,2,[39. 15.],[30. 15.],[174. -41.]
632,2010,SOM,Somalia,UGA,Uganda,CAN,Canada,5,[49. 10.],[32.  1.],[-95.  60.]
633,2010,SOM,Somalia,ETH,Ethiopia,FRA,France,5,[49. 10.],[38.  8.],[ 2. 46.]
634,2010,SOM,Somalia,ETH,Ethiopia,USA,United States of America,1131,[49. 10.],[38.  8.],
635,2010,IRN,Iran (Islamic Rep. of),KEN,Kenya,NOR,Norway,3,,[38.  1.],[10. 62.]
636,2010,IRN,Iran (Islamic Rep. of),UGA,Uganda,USA,United States of America,1,,[32.  1.],
637,2010,SOM,Somalia,ETH,Ethiopia,AUS,Australia,6,[49. 10.],[38.  8.],[133. -27.]
638,2010,ERI,Eritrea,ETH,Ethiopia,DNK,Denmark,1,[39. 15.],[38.  8.],[10. 56.]
639,2010,ERI,Eritrea,SDN,Sudan,SWE,Sweden,307,[39. 15.],[30. 15.],[15. 62.]
640,2010,ERI,Eritrea,UGA,Uganda,AUS,Australia,1,[39. 15.],[32.  1.],[133. -27.]
641,2010,COD,Dem. Rep. of the Congo,BDI,Burundi,CAN,Canada,1,,[30.  -3.5],[-95.  60.]
642,2010,COD,Dem. Rep. of the Congo,KEN,Kenya,FRA,France,1,,[38.  1.],[ 2. 46.]
643,2010,COD,Dem. Rep. of the Congo,KEN,Kenya,USA,United States of America,82,,[38.  1.],
644,2010,SOM,Somalia,KEN,Kenya,NOR,Norway,13,[49. 10.],[38.  1.],[10. 62.]
645,2010,SOM,Somalia,UGA,Uganda,USA,United States of America,2577,[49. 10.],[32.  1.],
646,2010,COD,Dem. Rep. of the Congo,KEN,Kenya,AUS,Australia,14,,[38.  1.],[133. -27.]
647,2010,COD,Dem. Rep. of the Congo,KEN,Kenya,DNK,Denmark,124,,[38.  1.],[10. 56.]
648,2010,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,SWE,Sweden,19,,,[15. 62.]
649,2010,SOM,Somalia,UGA,Uganda,AUS,Australia,39,[49. 10.],[32.  1.],[133. -27.]
650,2010,SOM,Somalia,ERI,Eritrea,CAN,Canada,222,[49. 10.],[39. 15.],[-95.  60.]
651,2010,COD,Dem. Rep. of the Congo,BDI,Burundi,USA,United States of America,51,,[30.  -3.5],
652,2010,SDN,Sudan,KEN,Kenya,FRA,France,1,[30. 15.],[38.  1.],[ 2. 46.]
653,2010,ERI,Eritrea,KEN,Kenya,USA,United States of America,32,[39. 15.],[38.  1.],
654,2010,COD,Dem. Rep. of the Congo,RWA,Rwanda,NOR,Norway,14,,[30. -2.],[10. 62.]
655,2010,COD,Dem. Rep. of the Congo,BDI,Burundi,FIN,Finland,8,,[30.  -3.5],[26. 64.]
656,2010,SDN,Sudan,UGA,Uganda,USA,United States of America,11,[30. 15.],[32.  1.],
657,2010,COD,Dem. Rep. of the Congo,BDI,Burundi,SWE,Sweden,44,,[30.  -3.5],[15. 62.]
658,2010,ERI,Eritrea,KEN,Kenya,AUS,Australia,31,[39. 15.],[38.  1.],[133. -27.]
659,2010,IRN,Iran (Islamic Rep. of),KEN,Kenya,DNK,Denmark,2,,[38.  1.],[10. 56.]
660,2010,SOM,Somalia,UGA,Uganda,SWE,Sweden,2,[49. 10.],[32.  1.],[15. 62.]
661,2010,SDN,Sudan,UGA,Uganda,AUS,Australia,12,[30. 15.],[32.  1.],[133. -27.]
662,2010,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,2,[39. 15.],[38.  8.],[-95.  60.]
663,2010,COD,Dem. Rep. of the Congo,COG,Congo,USA,United States of America,63,,[15. -1.],
664,2010,COD,Dem. Rep. of the Congo,SDN,Sudan,NOR,Norway,1,,[30. 15.],[10. 62.]
665,2010,ERI,Eritrea,SOM,Somalia,FRA,France,8,[39. 15.],[49. 10.],[ 2. 46.]
666,2010,IRN,Iran (Islamic Rep. of),KEN,Kenya,USA,United States of America,2,,[38.  1.],
667,2010,COD,Dem. Rep. of the Congo,ETH,Ethiopia,FIN,Finland,8,,[38.  8.],[26. 64.]
668,2010,ERI,Eritrea,DJI,Djibouti,SWE,Sweden,4,[39. 15.],[43.  11.5],[15. 62.]
669,2010,IRN,Iran (Islamic Rep. of),KEN,Kenya,AUS,Australia,2,,[38.  1.],[133. -27.]
670,2010,SDN,Sudan,COD,Dem. Rep. of the Congo,USA,United States of America,5,[30. 15.],,
671,2010,COD,Dem. Rep. of the Congo,BDI,Burundi,NOR,Norway,48,,[30.  -3.5],[10. 62.]
672,2010,COD,Dem. Rep. of the Congo,RWA,Rwanda,DNK,Denmark,3,,[30. -2.],[10. 56.]
673,2010,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,2,,[38.  1.],[-95.  60.]
674,2010,ERI,Eritrea,SDN,Sudan,NOR,Norway,255,[39. 15.],[30. 15.],[10. 62.]
675,2010,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,FRA,France,4,,,[ 2. 46.]
676,2010,SOM,Somalia,KEN,Kenya,USA,United States of America,7242,[49. 10.],[38.  1.],
677,2010,ERI,Eritrea,ETH,Ethiopia,FIN,Finland,2,[39. 15.],[38.  8.],[26. 64.]
678,2010,SOM,Somalia,DJI,Djibouti,SWE,Sweden,4,[49. 10.],[43.  11.5],[15. 62.]
679,2010,SOM,Somalia,KEN,Kenya,AUS,Australia,286,[49. 10.],[38.  1.],[133. -27.]
680,2010,ERI,Eritrea,DJI,Djibouti,USA,United States of America,98,[39. 15.],[43.  11.5],
681,2010,ERI,Eritrea,DJI,Djibouti,NOR,Norway,1,[39. 15.],[43.  11.5],[10. 62.]
682,2010,COD,Dem. Rep. of the Congo,UGA,Uganda,DNK,Denmark,5,,[32.  1.],[10. 56.]
683,2010,SOM,Somalia,KEN,Kenya,CAN,Canada,11,[49. 10.],[38.  1.],[-95.  60.]
684,2010,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,NOR,Norway,30,,,[10. 62.]
685,2010,COD,Dem. Rep. of the Congo,UGA,Uganda,FRA,France,5,,[32.  1.],[ 2. 46.]
686,2010,SDN,Sudan,KEN,Kenya,USA,United States of America,559,[30. 15.],[38.  1.],
687,2010,SDN,Sudan,KEN,Kenya,AUS,Australia,37,[30. 15.],[38.  1.],[133. -27.]
688,2010,SOM,Somalia,ETH,Ethiopia,FIN,Finland,5,[49. 10.],[38.  8.],[26. 64.]
689,2010,SOM,Somalia,ERI,Eritrea,SWE,Sweden,49,[49. 10.],[39. 15.],[15. 62.]
690,2010,SOM,Somalia,DJI,Djibouti,USA,United States of America,831,[49. 10.],[43.  11.5],
691,2010,SOM,Somalia,DJI,Djibouti,NOR,Norway,4,[49. 10.],[43.  11.5],[10. 62.]
692,2010,SDN,Sudan,KEN,Kenya,CAN,Canada,5,[30. 15.],[38.  1.],[-95.  60.]
693,2010,COD,Dem. Rep. of the Congo,RWA,Rwanda,USA,United States of America,510,,[30. -2.],
694,2010,IRN,Iran (Islamic Rep. of),KEN,Kenya,NLD,Netherlands,3,,[38.  1.],[ 5.75 52.5 ]
695,2010,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,6,,[32.  1.],[10. 62.]
696,2010,ERI,Eritrea,KEN,Kenya,SWE,Sweden,1,[39. 15.],[38.  1.],[15. 62.]
697,2010,COD,Dem. Rep. of the Congo,RWA,Rwanda,AUS,Australia,96,,[30. -2.],[133. -27.]
698,2010,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,162,,[30. -2.],[26. 64.]
699,2010,COD,Dem. Rep. of the Congo,RWA,Rwanda,CAN,Canada,7,,[30. -2.],[-95.  60.]
700,2010,SDN,Sudan,DJI,Djibouti,USA,United States of America,1,[30. 15.],[43.  11.5],
701,2010,SOM,Somalia,ERI,Eritrea,NOR,Norway,5,[49. 10.],[39. 15.],[10. 62.]
702,2010,ERI,Eritrea,KEN,Kenya,GBR,United Kingdom of Great Britain and Northern Ireland,3,[39. 15.],[38.  1.],
703,2010,ERI,Eritrea,SDN,Sudan,USA,United States of America,220,[39. 15.],[30. 15.],
704,2010,SOM,Somalia,KEN,Kenya,NLD,Netherlands,2,[49. 10.],[38.  1.],[ 5.75 52.5 ]
705,2011,SDN,Sudan,DJI,Djibouti,USA,United States of America,4,[30. 15.],[43.  11.5],
706,2011,SOM,Somalia,KEN,Kenya,DNK,Denmark,1,[49. 10.],[38.  1.],[10. 56.]
707,2011,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,280,,,
708,2011,SOM,Somalia,ERI,Eritrea,SWE,Sweden,10,[49. 10.],[39. 15.],[15. 62.]
709,2011,ERI,Eritrea,KEN,Kenya,AUS,Australia,1,[39. 15.],[38.  1.],[133. -27.]
710,2011,SOM,Somalia,ERI,Eritrea,NOR,Norway,8,[49. 10.],[39. 15.],[10. 62.]
711,2011,COD,Dem. Rep. of the Congo,KEN,Kenya,FRA,France,8,,[38.  1.],[ 2. 46.]
712,2011,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,152,,[30. -2.],[26. 64.]
713,2011,COD,Dem. Rep. of the Congo,ETH,Ethiopia,USA,United States of America,158,,[38.  8.],
714,2011,SOM,Somalia,KEN,Kenya,AUS,Australia,219,[49. 10.],[38.  1.],[133. -27.]
715,2011,ERI,Eritrea,UGA,Uganda,DNK,Denmark,1,[39. 15.],[32.  1.],[10. 56.]
716,2011,ERI,Eritrea,TZA,United Rep. of Tanzania,USA,United States of America,13,[39. 15.],,
717,2011,ERI,Eritrea,ETH,Ethiopia,SWE,Sweden,2,[39. 15.],[38.  8.],[15. 62.]
718,2011,SOM,Somalia,ETH,Ethiopia,NOR,Norway,8,[49. 10.],[38.  8.],[10. 62.]
719,2011,SOM,Somalia,KEN,Kenya,FRA,France,7,[49. 10.],[38.  1.],[ 2. 46.]
720,2011,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,410,[39. 15.],[38.  8.],
721,2011,SOM,Somalia,KEN,Kenya,SWE,Sweden,388,[49. 10.],[38.  1.],[15. 62.]
722,2011,COD,Dem. Rep. of the Congo,RWA,Rwanda,AUS,Australia,122,,[30. -2.],[133. -27.]
723,2011,SOM,Somalia,UGA,Uganda,DNK,Denmark,1,[49. 10.],[32.  1.],[10. 56.]
724,2011,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,315,,[32.  1.],
725,2011,COD,Dem. Rep. of the Congo,ETH,Ethiopia,GBR,United Kingdom of Great Britain and Northern Ireland,34,,[38.  8.],
726,2011,COD,Dem. Rep. of the Congo,KEN,Kenya,NLD,Netherlands,23,,[38.  1.],[ 5.75 52.5 ]
727,2011,SOM,Somalia,KEN,Kenya,NOR,Norway,70,[49. 10.],[38.  1.],[10. 62.]
728,2011,SOM,Somalia,ETH,Ethiopia,USA,United States of America,867,[49. 10.],[38.  8.],
729,2011,SOM,Somalia,KEN,Kenya,GBR,United Kingdom of Great Britain and Northern Ireland,353,[49. 10.],[38.  1.],
730,2011,SDN,Sudan,KEN,Kenya,SWE,Sweden,3,[30. 15.],[38.  1.],[15. 62.]
