,Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons),Country of Origin Coordinates,Country of Asylum Coordinates,Country of Resettlement Coordinates
368,2014,SDN,Sudan,ZWE,Zimbabwe,USA,United States of America,3,"[30.0, 15.0]","[30.0, -20.0]","[-97.0, 38.0]"
369,2014,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,181,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
370,2014,SOM,Somalia,BWA,Botswana,FIN,Finland,3,"[49.0, 10.0]","[24.0, -22.0]","[26.0, 64.0]"
371,2014,COD,Dem. Rep. of the Congo,NAM,Namibia,DNK,Denmark,8,"[25.0, 0.0]","[17.0, -22.0]","[10.0, 56.0]"
372,2014,SOM,Somalia,NAM,Namibia,CAN,Canada,4,"[49.0, 10.0]","[17.0, -22.0]","[-95.0, 60.0]"
373,2014,COD,Dem. Rep. of the Congo,AGO,Angola,CAN,Canada,8,"[25.0, 0.0]","[18.5, -12.5]","[-95.0, 60.0]"
374,2014,ERI,Eritrea,ZAF,South Africa,USA,United States of America,7,"[39.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
375,2014,COD,Dem. Rep. of the Congo,MWI,Malawi,FIN,Finland,108,"[25.0, 0.0]","[34.0, -13.5]","[26.0, 64.0]"
376,2014,SOM,Somalia,ZAF,South Africa,DNK,Denmark,6,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 56.0]"
377,2014,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,92,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
378,2014,COD,Dem. Rep. of the Congo,BWA,Botswana,SWE,Sweden,6,"[25.0, 0.0]","[24.0, -22.0]","[15.0, 62.0]"
379,2014,SOM,Somalia,ZAF,South Africa,FIN,Finland,3,"[49.0, 10.0]","[24.0, -29.0]","[26.0, 64.0]"
380,2014,ERI,Eritrea,AGO,Angola,CAN,Canada,1,"[39.0, 15.0]","[18.5, -12.5]","[-95.0, 60.0]"
381,2014,SOM,Somalia,ZAF,South Africa,USA,United States of America,1040,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
382,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,DNK,Denmark,8,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 56.0]"
383,2014,SOM,Somalia,ZAF,South Africa,CAN,Canada,154,"[49.0, 10.0]","[24.0, -29.0]","[-95.0, 60.0]"
384,2015,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,40,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
385,2015,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,42,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
386,2015,ERI,Eritrea,ZWE,Zimbabwe,USA,United States of America,6,"[39.0, 15.0]","[30.0, -20.0]","[-97.0, 38.0]"
387,2015,ERI,Eritrea,ZAF,South Africa,CAN,Canada,1,"[39.0, 15.0]","[24.0, -29.0]","[-95.0, 60.0]"
388,2015,ERI,Eritrea,MOZ,Mozambique,USA,United States of America,1,"[39.0, 15.0]","[35.0, -18.25]","[-97.0, 38.0]"
389,2015,COD,Dem. Rep. of the Congo,MWI,Malawi,FIN,Finland,85,"[25.0, 0.0]","[34.0, -13.5]","[26.0, 64.0]"
390,2015,COD,Dem. Rep. of the Congo,NAM,Namibia,DNK,Denmark,7,"[25.0, 0.0]","[17.0, -22.0]","[10.0, 56.0]"
391,2015,SOM,Somalia,ZAF,South Africa,CAN,Canada,34,"[49.0, 10.0]","[24.0, -29.0]","[-95.0, 60.0]"
392,2015,COD,Dem. Rep. of the Congo,NAM,Namibia,USA,United States of America,236,"[25.0, 0.0]","[17.0, -22.0]","[-97.0, 38.0]"
393,2015,SOM,Somalia,ZAF,South Africa,FIN,Finland,2,"[49.0, 10.0]","[24.0, -29.0]","[26.0, 64.0]"
394,2015,COD,Dem. Rep. of the Congo,ZAF,South Africa,DNK,Denmark,8,"[25.0, 0.0]","[24.0, -29.0]","[10.0, 56.0]"
395,2015,COD,Dem. Rep. of the Congo,ZMB,Zambia,CAN,Canada,4,"[25.0, 0.0]","[30.0, -15.0]","[-95.0, 60.0]"
396,2015,SOM,Somalia,NAM,Namibia,USA,United States of America,1,"[49.0, 10.0]","[17.0, -22.0]","[-97.0, 38.0]"
397,2015,COD,Dem. Rep. of the Congo,ZMB,Zambia,FIN,Finland,127,"[25.0, 0.0]","[30.0, -15.0]","[26.0, 64.0]"
398,2015,COD,Dem. Rep. of the Congo,ZMB,Zambia,DNK,Denmark,18,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 56.0]"
399,2015,COD,Dem. Rep. of the Congo,LSO,Lesotho,SWE,Sweden,2,"[25.0, 0.0]","[28.5, -29.5]","[15.0, 62.0]"
400,2015,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,CAN,Canada,21,"[25.0, 0.0]","[30.0, -20.0]","[-95.0, 60.0]"
401,2015,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,166,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
402,2015,SOM,Somalia,ZMB,Zambia,FIN,Finland,6,"[49.0, 10.0]","[30.0, -15.0]","[26.0, 64.0]"
403,2015,COD,Dem. Rep. of the Congo,ZAF,South Africa,NLD,Netherlands,2,"[25.0, 0.0]","[24.0, -29.0]","[5.75, 52.5]"
404,2015,SOM,Somalia,ZMB,Zambia,DNK,Denmark,1,"[49.0, 10.0]","[30.0, -15.0]","[10.0, 56.0]"
405,2015,COD,Dem. Rep. of the Congo,BWA,Botswana,CAN,Canada,3,"[25.0, 0.0]","[24.0, -22.0]","[-95.0, 60.0]"
406,2015,COD,Dem. Rep. of the Congo,ZAF,South Africa,SWE,Sweden,5,"[25.0, 0.0]","[24.0, -29.0]","[15.0, 62.0]"
407,2015,SOM,Somalia,ZWE,Zimbabwe,CAN,Canada,5,"[49.0, 10.0]","[30.0, -20.0]","[-95.0, 60.0]"
408,2015,ERI,Eritrea,ZAF,South Africa,USA,United States of America,15,"[39.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
409,2015,SOM,Somalia,BWA,Botswana,CAN,Canada,11,"[49.0, 10.0]","[24.0, -22.0]","[-95.0, 60.0]"
410,2015,COD,Dem. Rep. of the Congo,ZMB,Zambia,NLD,Netherlands,1,"[25.0, 0.0]","[30.0, -15.0]","[5.75, 52.5]"
411,2015,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,DNK,Denmark,1,"[25.0, 0.0]","[30.0, -20.0]","[10.0, 56.0]"
412,2015,COD,Dem. Rep. of the Congo,ZMB,Zambia,SWE,Sweden,43,"[25.0, 0.0]","[30.0, -15.0]","[15.0, 62.0]"
413,2015,SOM,Somalia,ZAF,South Africa,USA,United States of America,1058,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
414,2015,COD,Dem. Rep. of the Congo,ZAF,South Africa,NOR,Norway,8,"[25.0, 0.0]","[24.0, -29.0]","[10.0, 62.0]"
415,2015,SOM,Somalia,MDG,Madagascar,CAN,Canada,1,"[49.0, 10.0]","[47.0, -20.0]","[-95.0, 60.0]"
416,2015,COD,Dem. Rep. of the Congo,ZAF,South Africa,GBR,United Kingdom of Great Britain and Northern Ireland,1,"[25.0, 0.0]","[24.0, -29.0]","[-2.0, 54.0]"
417,2015,SDN,Sudan,ZAF,South Africa,USA,United States of America,1,"[30.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
418,2015,SOM,Somalia,ZAF,South Africa,NOR,Norway,1,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 62.0]"
419,2015,COD,Dem. Rep. of the Congo,MWI,Malawi,CAN,Canada,47,"[25.0, 0.0]","[34.0, -13.5]","[-95.0, 60.0]"
420,2015,COD,Dem. Rep. of the Congo,NAM,Namibia,FRA,France,1,"[25.0, 0.0]","[17.0, -22.0]","[2.0, 46.0]"
421,2015,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,636,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
422,2015,COD,Dem. Rep. of the Congo,ZMB,Zambia,NOR,Norway,13,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 62.0]"
423,2015,COD,Dem. Rep. of the Congo,MOZ,Mozambique,CAN,Canada,3,"[25.0, 0.0]","[35.0, -18.25]","[-95.0, 60.0]"
424,2015,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,480,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
425,2015,SOM,Somalia,ZMB,Zambia,USA,United States of America,18,"[49.0, 10.0]","[30.0, -15.0]","[-97.0, 38.0]"
426,2015,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,NOR,Norway,2,"[25.0, 0.0]","[30.0, -20.0]","[10.0, 62.0]"
427,2015,COD,Dem. Rep. of the Congo,NAM,Namibia,CAN,Canada,11,"[25.0, 0.0]","[17.0, -22.0]","[-95.0, 60.0]"
428,2015,SOM,Somalia,MWI,Malawi,USA,United States of America,3,"[49.0, 10.0]","[34.0, -13.5]","[-97.0, 38.0]"
429,2015,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,227,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
430,2016,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,6,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
431,2016,COD,Dem. Rep. of the Congo,ZAF,South Africa,NOR,Norway,1,"[25.0, 0.0]","[24.0, -29.0]","[10.0, 62.0]"
432,2016,SOM,Somalia,ZAF,South Africa,USA,United States of America,921,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
433,2016,SOM,Somalia,AGO,Angola,USA,United States of America,3,"[49.0, 10.0]","[18.5, -12.5]","[-97.0, 38.0]"
434,2016,ERI,Eritrea,ZAF,South Africa,CAN,Canada,3,"[39.0, 15.0]","[24.0, -29.0]","[-95.0, 60.0]"
435,2016,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,762,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
436,2016,SOM,Somalia,ZAF,South Africa,NOR,Norway,5,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 62.0]"
437,2016,COD,Dem. Rep. of the Congo,BWA,Botswana,USA,United States of America,13,"[25.0, 0.0]","[24.0, -22.0]","[-97.0, 38.0]"
438,2016,ERI,Eritrea,SYC,Seychelles,CAN,Canada,1,"[39.0, 15.0]","[55.6667, -4.5833]","[-95.0, 60.0]"
439,2016,SOM,Somalia,ZMB,Zambia,USA,United States of America,13,"[49.0, 10.0]","[30.0, -15.0]","[-97.0, 38.0]"
440,2016,COD,Dem. Rep. of the Congo,ZMB,Zambia,NOR,Norway,5,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 62.0]"
441,2016,SOM,Somalia,BWA,Botswana,USA,United States of America,27,"[49.0, 10.0]","[24.0, -22.0]","[-97.0, 38.0]"
442,2016,COD,Dem. Rep. of the Congo,ZMB,Zambia,CAN,Canada,71,"[25.0, 0.0]","[30.0, -15.0]","[-95.0, 60.0]"
443,2016,SDN,Sudan,ZMB,Zambia,USA,United States of America,4,"[30.0, 15.0]","[30.0, -15.0]","[-97.0, 38.0]"
444,2016,SOM,Somalia,ZMB,Zambia,NOR,Norway,6,"[49.0, 10.0]","[30.0, -15.0]","[10.0, 62.0]"
445,2016,SDN,Sudan,BWA,Botswana,USA,United States of America,1,"[30.0, 15.0]","[24.0, -22.0]","[-97.0, 38.0]"
446,2016,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,CAN,Canada,78,"[25.0, 0.0]","[30.0, -20.0]","[-95.0, 60.0]"
447,2016,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,309,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
448,2016,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,NOR,Norway,1,"[25.0, 0.0]","[30.0, -20.0]","[10.0, 62.0]"
449,2016,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,743,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
450,2016,SOM,Somalia,ZWE,Zimbabwe,CAN,Canada,5,"[49.0, 10.0]","[30.0, -20.0]","[-95.0, 60.0]"
451,2016,ERI,Eritrea,ZWE,Zimbabwe,USA,United States of America,9,"[39.0, 15.0]","[30.0, -20.0]","[-97.0, 38.0]"
452,2016,COD,Dem. Rep. of the Congo,AGO,Angola,CAN,Canada,14,"[25.0, 0.0]","[18.5, -12.5]","[-95.0, 60.0]"
453,2016,SOM,Somalia,MWI,Malawi,USA,United States of America,6,"[49.0, 10.0]","[34.0, -13.5]","[-97.0, 38.0]"
454,2016,SOM,Somalia,ZWE,Zimbabwe,USA,United States of America,3,"[49.0, 10.0]","[30.0, -20.0]","[-97.0, 38.0]"
455,2016,COD,Dem. Rep. of the Congo,BWA,Botswana,DNK,Denmark,1,"[25.0, 0.0]","[24.0, -22.0]","[10.0, 56.0]"
456,2016,COD,Dem. Rep. of the Congo,MWI,Malawi,SWE,Sweden,23,"[25.0, 0.0]","[34.0, -13.5]","[15.0, 62.0]"
457,2016,ERI,Eritrea,AGO,Angola,CAN,Canada,3,"[39.0, 15.0]","[18.5, -12.5]","[-95.0, 60.0]"
458,2016,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,132,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
459,2016,COD,Dem. Rep. of the Congo,ZMB,Zambia,DNK,Denmark,16,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 56.0]"
460,2016,COD,Dem. Rep. of the Congo,MOZ,Mozambique,SWE,Sweden,6,"[25.0, 0.0]","[35.0, -18.25]","[15.0, 62.0]"
461,2016,COD,Dem. Rep. of the Congo,BWA,Botswana,CAN,Canada,1,"[25.0, 0.0]","[24.0, -22.0]","[-95.0, 60.0]"
462,2016,COD,Dem. Rep. of the Congo,NAM,Namibia,USA,United States of America,98,"[25.0, 0.0]","[17.0, -22.0]","[-97.0, 38.0]"
463,2016,COD,Dem. Rep. of the Congo,ZAF,South Africa,FRA,France,16,"[25.0, 0.0]","[24.0, -29.0]","[2.0, 46.0]"
464,2016,COD,Dem. Rep. of the Congo,MWI,Malawi,CAN,Canada,106,"[25.0, 0.0]","[34.0, -13.5]","[-95.0, 60.0]"
465,2016,SOM,Somalia,ZAF,South Africa,SWE,Sweden,1,"[49.0, 10.0]","[24.0, -29.0]","[15.0, 62.0]"
466,2016,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,129,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
467,2016,COD,Dem. Rep. of the Congo,NAM,Namibia,CAN,Canada,60,"[25.0, 0.0]","[17.0, -22.0]","[-95.0, 60.0]"
468,2016,COD,Dem. Rep. of the Congo,ZMB,Zambia,SWE,Sweden,83,"[25.0, 0.0]","[30.0, -15.0]","[15.0, 62.0]"
469,2016,ERI,Eritrea,ZAF,South Africa,USA,United States of America,1,"[39.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
470,2016,COD,Dem. Rep. of the Congo,MWI,Malawi,NOR,Norway,14,"[25.0, 0.0]","[34.0, -13.5]","[10.0, 62.0]"
471,2017,COD,Dem. Rep. of the Congo,ZAF,South Africa,FRA,France,9,"[25.0, 0.0]","[24.0, -29.0]","[2.0, 46.0]"
472,2017,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,10,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
473,2017,COD,Dem. Rep. of the Congo,ZMB,Zambia,SWE,Sweden,40,"[25.0, 0.0]","[30.0, -15.0]","[15.0, 62.0]"
474,2017,SOM,Somalia,ZAF,South Africa,FRA,France,9,"[49.0, 10.0]","[24.0, -29.0]","[2.0, 46.0]"
475,2017,SOM,Somalia,ZAF,South Africa,USA,United States of America,115,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
476,2017,COD,Dem. Rep. of the Congo,SWZ,Eswatini,SWE,Sweden,4,"[25.0, 0.0]","[31.5, -26.5]","[15.0, 62.0]"
477,2017,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,233,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
478,2017,COD,Dem. Rep. of the Congo,NAM,Namibia,SWE,Sweden,12,"[25.0, 0.0]","[17.0, -22.0]","[15.0, 62.0]"
479,2017,SOM,Somalia,MWI,Malawi,USA,United States of America,5,"[49.0, 10.0]","[34.0, -13.5]","[-97.0, 38.0]"
480,2017,COD,Dem. Rep. of the Congo,MWI,Malawi,SWE,Sweden,34,"[25.0, 0.0]","[34.0, -13.5]","[15.0, 62.0]"
481,2017,SDN,Sudan,MWI,Malawi,USA,United States of America,2,"[30.0, 15.0]","[34.0, -13.5]","[-97.0, 38.0]"
482,2017,SOM,Somalia,BWA,Botswana,SWE,Sweden,7,"[49.0, 10.0]","[24.0, -22.0]","[15.0, 62.0]"
483,2017,COD,Dem. Rep. of the Congo,BWA,Botswana,USA,United States of America,1,"[25.0, 0.0]","[24.0, -22.0]","[-97.0, 38.0]"
484,2017,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,FIN,Finland,152,"[25.0, 0.0]","[30.0, -20.0]","[26.0, 64.0]"
485,2017,SOM,Somalia,ZMB,Zambia,NOR,Norway,2,"[49.0, 10.0]","[30.0, -15.0]","[10.0, 62.0]"
486,2017,COD,Dem. Rep. of the Congo,AGO,Angola,USA,United States of America,3,"[25.0, 0.0]","[18.5, -12.5]","[-97.0, 38.0]"
487,2017,COD,Dem. Rep. of the Congo,ZMB,Zambia,FIN,Finland,10,"[25.0, 0.0]","[30.0, -15.0]","[26.0, 64.0]"
488,2017,COD,Dem. Rep. of the Congo,NAM,Namibia,CAN,Canada,4,"[25.0, 0.0]","[17.0, -22.0]","[-95.0, 60.0]"
489,2017,COD,Dem. Rep. of the Congo,NAM,Namibia,NOR,Norway,4,"[25.0, 0.0]","[17.0, -22.0]","[10.0, 62.0]"
490,2017,ERI,Eritrea,AGO,Angola,USA,United States of America,7,"[39.0, 15.0]","[18.5, -12.5]","[-97.0, 38.0]"
491,2017,COD,Dem. Rep. of the Congo,SWZ,Eswatini,FIN,Finland,8,"[25.0, 0.0]","[31.5, -26.5]","[26.0, 64.0]"
492,2017,COD,Dem. Rep. of the Congo,MWI,Malawi,CAN,Canada,9,"[25.0, 0.0]","[34.0, -13.5]","[-95.0, 60.0]"
493,2017,ERI,Eritrea,ZWE,Zimbabwe,USA,United States of America,1,"[39.0, 15.0]","[30.0, -20.0]","[-97.0, 38.0]"
494,2017,COD,Dem. Rep. of the Congo,MWI,Malawi,NOR,Norway,7,"[25.0, 0.0]","[34.0, -13.5]","[10.0, 62.0]"
495,2017,SOM,Somalia,AGO,Angola,USA,United States of America,4,"[49.0, 10.0]","[18.5, -12.5]","[-97.0, 38.0]"
496,2017,COD,Dem. Rep. of the Congo,MWI,Malawi,AUS,Australia,252,"[25.0, 0.0]","[34.0, -13.5]","[133.0, -27.0]"
497,2017,SOM,Somalia,MWI,Malawi,FIN,Finland,3,"[49.0, 10.0]","[34.0, -13.5]","[26.0, 64.0]"
498,2017,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,90,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
499,2017,COD,Dem. Rep. of the Congo,MWI,Malawi,FIN,Finland,7,"[25.0, 0.0]","[34.0, -13.5]","[26.0, 64.0]"
500,2017,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,FRA,France,6,"[25.0, 0.0]","[30.0, -20.0]","[2.0, 46.0]"
501,2017,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,474,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
502,2018,COD,Dem. Rep. of the Congo,BWA,Botswana,NOR,Norway,24,"[25.0, 0.0]","[24.0, -22.0]","[10.0, 62.0]"
503,2018,SDN,Sudan,ZMB,Zambia,USA,United States of America,1,"[30.0, 15.0]","[30.0, -15.0]","[-97.0, 38.0]"
504,2018,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,77,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
505,2018,COD,Dem. Rep. of the Congo,AGO,Angola,SWE,Sweden,5,"[25.0, 0.0]","[18.5, -12.5]","[15.0, 62.0]"
506,2018,COD,Dem. Rep. of the Congo,MDG,Madagascar,NLD,Netherlands,1,"[25.0, 0.0]","[47.0, -20.0]","[5.75, 52.5]"
507,2018,ERI,Eritrea,AGO,Angola,USA,United States of America,7,"[39.0, 15.0]","[18.5, -12.5]","[-97.0, 38.0]"
508,2018,SOM,Somalia,ZMB,Zambia,USA,United States of America,3,"[49.0, 10.0]","[30.0, -15.0]","[-97.0, 38.0]"
509,2018,COD,Dem. Rep. of the Congo,NAM,Namibia,CAN,Canada,2,"[25.0, 0.0]","[17.0, -22.0]","[-95.0, 60.0]"
510,2018,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,433,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
511,2018,COD,Dem. Rep. of the Congo,MOZ,Mozambique,CAN,Canada,15,"[25.0, 0.0]","[35.0, -18.25]","[-95.0, 60.0]"
512,2018,COD,Dem. Rep. of the Congo,NAM,Namibia,USA,United States of America,137,"[25.0, 0.0]","[17.0, -22.0]","[-97.0, 38.0]"
513,2018,COD,Dem. Rep. of the Congo,MWI,Malawi,CAN,Canada,59,"[25.0, 0.0]","[34.0, -13.5]","[-95.0, 60.0]"
514,2018,SDN,Sudan,NAM,Namibia,USA,United States of America,1,"[30.0, 15.0]","[17.0, -22.0]","[-97.0, 38.0]"
515,2018,COD,Dem. Rep. of the Congo,BWA,Botswana,CAN,Canada,39,"[25.0, 0.0]","[24.0, -22.0]","[-95.0, 60.0]"
516,2018,COD,Dem. Rep. of the Congo,ZMB,Zambia,SWE,Sweden,27,"[25.0, 0.0]","[30.0, -15.0]","[15.0, 62.0]"
517,2018,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,60,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
518,2018,SOM,Somalia,ZMB,Zambia,SWE,Sweden,4,"[49.0, 10.0]","[30.0, -15.0]","[15.0, 62.0]"
519,2018,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,571,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
520,2018,COD,Dem. Rep. of the Congo,MWI,Malawi,AUS,Australia,265,"[25.0, 0.0]","[34.0, -13.5]","[133.0, -27.0]"
521,2018,COD,Dem. Rep. of the Congo,ZAF,South Africa,SWE,Sweden,27,"[25.0, 0.0]","[24.0, -29.0]","[15.0, 62.0]"
522,2018,AFG,Afghanistan,MDG,Madagascar,USA,United States of America,1,"[65.0, 33.0]","[47.0, -20.0]","[-97.0, 38.0]"
523,2018,COD,Dem. Rep. of the Congo,AGO,Angola,USA,United States of America,19,"[25.0, 0.0]","[18.5, -12.5]","[-97.0, 38.0]"
524,2018,SOM,Somalia,ZAF,South Africa,SWE,Sweden,4,"[49.0, 10.0]","[24.0, -29.0]","[15.0, 62.0]"
525,2018,COD,Dem. Rep. of the Congo,ZMB,Zambia,CAN,Canada,4,"[25.0, 0.0]","[30.0, -15.0]","[-95.0, 60.0]"
526,2018,COD,Dem. Rep. of the Congo,ZAF,South Africa,NOR,Norway,6,"[25.0, 0.0]","[24.0, -29.0]","[10.0, 62.0]"
527,2018,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,556,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
528,2018,COD,Dem. Rep. of the Congo,MOZ,Mozambique,SWE,Sweden,15,"[25.0, 0.0]","[35.0, -18.25]","[15.0, 62.0]"
529,2018,COD,Dem. Rep. of the Congo,ZMB,Zambia,NLD,Netherlands,5,"[25.0, 0.0]","[30.0, -15.0]","[5.75, 52.5]"
530,2018,SOM,Somalia,ZAF,South Africa,CAN,Canada,12,"[49.0, 10.0]","[24.0, -29.0]","[-95.0, 60.0]"
531,2018,AFG,Afghanistan,MDG,Madagascar,NOR,Norway,2,"[65.0, 33.0]","[47.0, -20.0]","[10.0, 62.0]"
532,2018,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,447,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
533,2018,COD,Dem. Rep. of the Congo,MWI,Malawi,SWE,Sweden,29,"[25.0, 0.0]","[34.0, -13.5]","[15.0, 62.0]"
534,2018,SOM,Somalia,ZAF,South Africa,NLD,Netherlands,6,"[49.0, 10.0]","[24.0, -29.0]","[5.75, 52.5]"
535,2018,COD,Dem. Rep. of the Congo,ZMB,Zambia,FIN,Finland,141,"[25.0, 0.0]","[30.0, -15.0]","[26.0, 64.0]"
536,2018,ERI,Eritrea,ZAF,South Africa,CAN,Canada,2,"[39.0, 15.0]","[24.0, -29.0]","[-95.0, 60.0]"
537,2019,COD,Dem. Rep. of the Congo,MUS,Mauritius,CAN,Canada,10,"[25.0, 0.0]","[57.55, -20.2833]","[-95.0, 60.0]"
538,2019,COD,Dem. Rep. of the Congo,ZMB,Zambia,FIN,Finland,120,"[25.0, 0.0]","[30.0, -15.0]","[26.0, 64.0]"
539,2019,ERI,Eritrea,MDG,Madagascar,USA,United States of America,1,"[39.0, 15.0]","[47.0, -20.0]","[-97.0, 38.0]"
540,2019,COD,Dem. Rep. of the Congo,ZMB,Zambia,NOR,Norway,7,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 62.0]"
541,2019,COD,Dem. Rep. of the Congo,MWI,Malawi,CAN,Canada,113,"[25.0, 0.0]","[34.0, -13.5]","[-95.0, 60.0]"
542,2019,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,SWE,Sweden,6,"[25.0, 0.0]","[30.0, -20.0]","[15.0, 62.0]"
543,2019,COD,Dem. Rep. of the Congo,MUS,Mauritius,FIN,Finland,1,"[25.0, 0.0]","[57.55, -20.2833]","[26.0, 64.0]"
544,2019,COD,Dem. Rep. of the Congo,BWA,Botswana,USA,United States of America,15,"[25.0, 0.0]","[24.0, -22.0]","[-97.0, 38.0]"
545,2019,COD,Dem. Rep. of the Congo,MUS,Mauritius,NOR,Norway,1,"[25.0, 0.0]","[57.55, -20.2833]","[10.0, 62.0]"
546,2019,COD,Dem. Rep. of the Congo,BWA,Botswana,CAN,Canada,23,"[25.0, 0.0]","[24.0, -22.0]","[-95.0, 60.0]"
547,2019,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,310,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
548,2019,ERI,Eritrea,BWA,Botswana,USA,United States of America,3,"[39.0, 15.0]","[24.0, -22.0]","[-97.0, 38.0]"
549,2019,COD,Dem. Rep. of the Congo,ZMB,Zambia,SWE,Sweden,2,"[25.0, 0.0]","[30.0, -15.0]","[15.0, 62.0]"
550,2019,COD,Dem. Rep. of the Congo,MWI,Malawi,FIN,Finland,10,"[25.0, 0.0]","[34.0, -13.5]","[26.0, 64.0]"
551,2019,ERI,Eritrea,BWA,Botswana,CAN,Canada,2,"[39.0, 15.0]","[24.0, -22.0]","[-95.0, 60.0]"
552,2019,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,482,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
