,Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons),Country of Origin Coordinates,Country of Asylum Coordinates,Country of Resettlement Coordinates
184,2013,COD,Dem. Rep. of the Congo,TCD,Chad,CAN,Canada,42,"[25.0, 0.0]","[19.0, 15.0]","[-95.0, 60.0]"
185,2013,SDN,Sudan,GHA,Ghana,USA,United States of America,17,"[30.0, 15.0]","[-2.0, 8.0]","[-97.0, 38.0]"
186,2013,SDN,Sudan,TCD,Chad,DNK,Denmark,21,"[30.0, 15.0]","[19.0, 15.0]","[10.0, 56.0]"
187,2013,SDN,Sudan,TCD,Chad,CAN,Canada,23,"[30.0, 15.0]","[19.0, 15.0]","[-95.0, 60.0]"
188,2013,COD,Dem. Rep. of the Congo,NGA,Nigeria,USA,United States of America,1,"[25.0, 0.0]","[8.0, 10.0]","[-97.0, 38.0]"
189,2013,COD,Dem. Rep. of the Congo,CMR,Cameroon,CAN,Canada,7,"[25.0, 0.0]","[12.0, 6.0]","[-95.0, 60.0]"
190,2013,ERI,Eritrea,CMR,Cameroon,CAN,Canada,1,"[39.0, 15.0]","[12.0, 6.0]","[-95.0, 60.0]"
191,2013,SOM,Somalia,CMR,Cameroon,CAN,Canada,1,"[49.0, 10.0]","[12.0, 6.0]","[-95.0, 60.0]"
192,2013,COD,Dem. Rep. of the Congo,NGA,Nigeria,NLD,Netherlands,7,"[25.0, 0.0]","[8.0, 10.0]","[5.75, 52.5]"
193,2013,SDN,Sudan,GHA,Ghana,CAN,Canada,26,"[30.0, 15.0]","[-2.0, 8.0]","[-95.0, 60.0]"
194,2013,COD,Dem. Rep. of the Congo,CIV,Cote d'Ivoire,CAN,Canada,10,"[25.0, 0.0]","[-5.0, 8.0]","[-95.0, 60.0]"
195,2013,COD,Dem. Rep. of the Congo,TCD,Chad,USA,United States of America,4,"[25.0, 0.0]","[19.0, 15.0]","[-97.0, 38.0]"
196,2013,COD,Dem. Rep. of the Congo,NGA,Nigeria,CAN,Canada,19,"[25.0, 0.0]","[8.0, 10.0]","[-95.0, 60.0]"
197,2014,SOM,Somalia,GHA,Ghana,USA,United States of America,6,"[49.0, 10.0]","[-2.0, 8.0]","[-97.0, 38.0]"
198,2014,SDN,Sudan,GHA,Ghana,USA,United States of America,78,"[30.0, 15.0]","[-2.0, 8.0]","[-97.0, 38.0]"
199,2014,SDN,Sudan,BEN,Benin,CAN,Canada,1,"[30.0, 15.0]","[2.25, 9.5]","[-95.0, 60.0]"
200,2014,COD,Dem. Rep. of the Congo,NGA,Nigeria,USA,United States of America,7,"[25.0, 0.0]","[8.0, 10.0]","[-97.0, 38.0]"
201,2014,COD,Dem. Rep. of the Congo,TCD,Chad,CAN,Canada,16,"[25.0, 0.0]","[19.0, 15.0]","[-95.0, 60.0]"
202,2014,SDN,Sudan,NGA,Nigeria,USA,United States of America,7,"[30.0, 15.0]","[8.0, 10.0]","[-97.0, 38.0]"
203,2014,SDN,Sudan,TCD,Chad,CAN,Canada,107,"[30.0, 15.0]","[19.0, 15.0]","[-95.0, 60.0]"
204,2014,COD,Dem. Rep. of the Congo,NGA,Nigeria,FRA,France,3,"[25.0, 0.0]","[8.0, 10.0]","[2.0, 46.0]"
205,2014,SDN,Sudan,TCD,Chad,NOR,Norway,23,"[30.0, 15.0]","[19.0, 15.0]","[10.0, 62.0]"
206,2014,COD,Dem. Rep. of the Congo,TGO,Togo,USA,United States of America,8,"[25.0, 0.0]","[1.1667, 8.0]","[-97.0, 38.0]"
207,2014,ERI,Eritrea,GMB,Gambia,CAN,Canada,1,"[39.0, 15.0]","[-16.5667, 13.4667]","[-95.0, 60.0]"
208,2014,SDN,Sudan,TCD,Chad,DNK,Denmark,15,"[30.0, 15.0]","[19.0, 15.0]","[10.0, 56.0]"
209,2014,COD,Dem. Rep. of the Congo,TCD,Chad,USA,United States of America,5,"[25.0, 0.0]","[19.0, 15.0]","[-97.0, 38.0]"
210,2014,SDN,Sudan,GHA,Ghana,CAN,Canada,19,"[30.0, 15.0]","[-2.0, 8.0]","[-95.0, 60.0]"
211,2014,COD,Dem. Rep. of the Congo,NGA,Nigeria,DNK,Denmark,1,"[25.0, 0.0]","[8.0, 10.0]","[10.0, 56.0]"
212,2014,COD,Dem. Rep. of the Congo,CIV,Cote d'Ivoire,CAN,Canada,14,"[25.0, 0.0]","[-5.0, 8.0]","[-95.0, 60.0]"
213,2014,SDN,Sudan,TCD,Chad,USA,United States of America,541,"[30.0, 15.0]","[19.0, 15.0]","[-97.0, 38.0]"
214,2014,COD,Dem. Rep. of the Congo,CMR,Cameroon,USA,United States of America,5,"[25.0, 0.0]","[12.0, 6.0]","[-97.0, 38.0]"
215,2014,SDN,Sudan,TCD,Chad,NLD,Netherlands,6,"[30.0, 15.0]","[19.0, 15.0]","[5.75, 52.5]"
216,2014,SDN,Sudan,CMR,Cameroon,USA,United States of America,7,"[30.0, 15.0]","[12.0, 6.0]","[-97.0, 38.0]"
217,2014,COD,Dem. Rep. of the Congo,GHA,Ghana,USA,United States of America,1,"[25.0, 0.0]","[-2.0, 8.0]","[-97.0, 38.0]"
218,2014,SDN,Sudan,TCD,Chad,GBR,United Kingdom of Great Britain and Northern Ireland,1,"[30.0, 15.0]","[19.0, 15.0]","[-2.0, 54.0]"
219,2015,ERI,Eritrea,CMR,Cameroon,CAN,Canada,1,"[39.0, 15.0]","[12.0, 6.0]","[-95.0, 60.0]"
220,2015,SDN,Sudan,GHA,Ghana,CAN,Canada,13,"[30.0, 15.0]","[-2.0, 8.0]","[-95.0, 60.0]"
221,2015,COD,Dem. Rep. of the Congo,GIN,Guinea,CAN,Canada,10,"[25.0, 0.0]","[-10.0, 11.0]","[-95.0, 60.0]"
222,2015,COD,Dem. Rep. of the Congo,MLI,Mali,CAN,Canada,11,"[25.0, 0.0]","[-4.0, 17.0]","[-95.0, 60.0]"
223,2015,SDN,Sudan,SEN,Senegal,CAN,Canada,1,"[30.0, 15.0]","[-14.0, 14.0]","[-95.0, 60.0]"
224,2015,ERI,Eritrea,LBR,Liberia,FRA,France,6,"[39.0, 15.0]","[-9.5, 6.5]","[2.0, 46.0]"
225,2015,SDN,Sudan,TCD,Chad,NOR,Norway,7,"[30.0, 15.0]","[19.0, 15.0]","[10.0, 62.0]"
226,2015,COD,Dem. Rep. of the Congo,TCD,Chad,USA,United States of America,2,"[25.0, 0.0]","[19.0, 15.0]","[-97.0, 38.0]"
227,2015,SDN,Sudan,TCD,Chad,SWE,Sweden,21,"[30.0, 15.0]","[19.0, 15.0]","[15.0, 62.0]"
228,2015,ERI,Eritrea,LBR,Liberia,NOR,Norway,5,"[39.0, 15.0]","[-9.5, 6.5]","[10.0, 62.0]"
229,2015,SDN,Sudan,TCD,Chad,USA,United States of America,840,"[30.0, 15.0]","[19.0, 15.0]","[-97.0, 38.0]"
230,2015,COD,Dem. Rep. of the Congo,CMR,Cameroon,USA,United States of America,6,"[25.0, 0.0]","[12.0, 6.0]","[-97.0, 38.0]"
231,2015,SDN,Sudan,TCD,Chad,DNK,Denmark,10,"[30.0, 15.0]","[19.0, 15.0]","[10.0, 56.0]"
232,2015,SDN,Sudan,BEN,Benin,CAN,Canada,1,"[30.0, 15.0]","[2.25, 9.5]","[-95.0, 60.0]"
233,2015,COD,Dem. Rep. of the Congo,GHA,Ghana,USA,United States of America,3,"[25.0, 0.0]","[-2.0, 8.0]","[-97.0, 38.0]"
234,2015,COD,Dem. Rep. of the Congo,LBR,Liberia,DNK,Denmark,1,"[25.0, 0.0]","[-9.5, 6.5]","[10.0, 56.0]"
235,2015,SDN,Sudan,BFA,Burkina Faso,CAN,Canada,8,"[30.0, 15.0]","[-2.0, 13.0]","[-95.0, 60.0]"
236,2015,SDN,Sudan,GHA,Ghana,USA,United States of America,23,"[30.0, 15.0]","[-2.0, 8.0]","[-97.0, 38.0]"
237,2015,COD,Dem. Rep. of the Congo,LBR,Liberia,NLD,Netherlands,1,"[25.0, 0.0]","[-9.5, 6.5]","[5.75, 52.5]"
238,2015,SDN,Sudan,TCD,Chad,CAN,Canada,12,"[30.0, 15.0]","[19.0, 15.0]","[-95.0, 60.0]"
239,2015,COD,Dem. Rep. of the Congo,TGO,Togo,USA,United States of America,1,"[25.0, 0.0]","[1.1667, 8.0]","[-97.0, 38.0]"
240,2016,COD,Dem. Rep. of the Congo,TGO,Togo,CAN,Canada,8,"[25.0, 0.0]","[1.1667, 8.0]","[-95.0, 60.0]"
241,2016,SOM,Somalia,TCD,Chad,USA,United States of America,1,"[49.0, 10.0]","[19.0, 15.0]","[-97.0, 38.0]"
242,2016,SDN,Sudan,TCD,Chad,USA,United States of America,2216,"[30.0, 15.0]","[19.0, 15.0]","[-97.0, 38.0]"
243,2016,COD,Dem. Rep. of the Congo,CMR,Cameroon,USA,United States of America,3,"[25.0, 0.0]","[12.0, 6.0]","[-97.0, 38.0]"
244,2016,SYR,Syrian Arab Rep.,CMR,Cameroon,USA,United States of America,4,"[38.0, 35.0]","[12.0, 6.0]","[-97.0, 38.0]"
245,2016,IRQ,Iraq,GHA,Ghana,USA,United States of America,4,"[44.0, 33.0]","[-2.0, 8.0]","[-97.0, 38.0]"
246,2016,COD,Dem. Rep. of the Congo,BFA,Burkina Faso,CAN,Canada,2,"[25.0, 0.0]","[-2.0, 13.0]","[-95.0, 60.0]"
247,2016,SDN,Sudan,GHA,Ghana,USA,United States of America,24,"[30.0, 15.0]","[-2.0, 8.0]","[-97.0, 38.0]"
248,2016,SDN,Sudan,TCD,Chad,FRA,France,1,"[30.0, 15.0]","[19.0, 15.0]","[2.0, 46.0]"
249,2016,ERI,Eritrea,BFA,Burkina Faso,CAN,Canada,1,"[39.0, 15.0]","[-2.0, 13.0]","[-95.0, 60.0]"
250,2016,SOM,Somalia,TCD,Chad,SWE,Sweden,1,"[49.0, 10.0]","[19.0, 15.0]","[15.0, 62.0]"
251,2016,SYR,Syrian Arab Rep.,GHA,Ghana,USA,United States of America,4,"[38.0, 35.0]","[-2.0, 8.0]","[-97.0, 38.0]"
252,2016,COD,Dem. Rep. of the Congo,TCD,Chad,CAN,Canada,4,"[25.0, 0.0]","[19.0, 15.0]","[-95.0, 60.0]"
253,2016,SDN,Sudan,TCD,Chad,SWE,Sweden,8,"[30.0, 15.0]","[19.0, 15.0]","[15.0, 62.0]"
254,2016,COD,Dem. Rep. of the Congo,NGA,Nigeria,USA,United States of America,3,"[25.0, 0.0]","[8.0, 10.0]","[-97.0, 38.0]"
255,2016,COD,Dem. Rep. of the Congo,CMR,Cameroon,CAN,Canada,3,"[25.0, 0.0]","[12.0, 6.0]","[-95.0, 60.0]"
256,2016,COD,Dem. Rep. of the Congo,TGO,Togo,USA,United States of America,4,"[25.0, 0.0]","[1.1667, 8.0]","[-97.0, 38.0]"
257,2016,SDN,Sudan,TCD,Chad,DNK,Denmark,7,"[30.0, 15.0]","[19.0, 15.0]","[10.0, 56.0]"
258,2016,ERI,Eritrea,SEN,Senegal,CAN,Canada,1,"[39.0, 15.0]","[-14.0, 14.0]","[-95.0, 60.0]"
259,2016,SDN,Sudan,SEN,Senegal,CAN,Canada,3,"[30.0, 15.0]","[-14.0, 14.0]","[-95.0, 60.0]"
260,2017,SDN,Sudan,TCD,Chad,CAN,Canada,144,"[30.0, 15.0]","[19.0, 15.0]","[-95.0, 60.0]"
261,2017,SDN,Sudan,GHA,Ghana,USA,United States of America,16,"[30.0, 15.0]","[-2.0, 8.0]","[-97.0, 38.0]"
262,2017,SDN,Sudan,TCD,Chad,FIN,Finland,8,"[30.0, 15.0]","[19.0, 15.0]","[26.0, 64.0]"
263,2017,SDN,Sudan,CMR,Cameroon,USA,United States of America,2,"[30.0, 15.0]","[12.0, 6.0]","[-97.0, 38.0]"
264,2017,SDN,Sudan,TCD,Chad,USA,United States of America,324,"[30.0, 15.0]","[19.0, 15.0]","[-97.0, 38.0]"
265,2017,SDN,Sudan,TCD,Chad,FRA,France,274,"[30.0, 15.0]","[19.0, 15.0]","[2.0, 46.0]"
266,2017,SDN,Sudan,TCD,Chad,NOR,Norway,9,"[30.0, 15.0]","[19.0, 15.0]","[10.0, 62.0]"
267,2017,SOM,Somalia,TCD,Chad,NOR,Norway,1,"[49.0, 10.0]","[19.0, 15.0]","[10.0, 62.0]"
268,2017,SYR,Syrian Arab Rep.,NER,Niger,SWE,Sweden,1,"[38.0, 35.0]","[8.0, 16.0]","[15.0, 62.0]"
269,2017,SYR,Syrian Arab Rep.,CMR,Cameroon,SWE,Sweden,4,"[38.0, 35.0]","[12.0, 6.0]","[15.0, 62.0]"
270,2017,SDN,Sudan,TCD,Chad,SWE,Sweden,41,"[30.0, 15.0]","[19.0, 15.0]","[15.0, 62.0]"
271,2018,ERI,Eritrea,NER,Niger,CHE,Switzerland,67,"[39.0, 15.0]","[8.0, 16.0]","[8.0, 47.0]"
272,2018,SYR,Syrian Arab Rep.,NER,Niger,FRA,France,1,"[38.0, 35.0]","[8.0, 16.0]","[2.0, 46.0]"
273,2018,ERI,Eritrea,NER,Niger,GBR,United Kingdom of Great Britain and Northern Ireland,84,"[39.0, 15.0]","[8.0, 16.0]","[-2.0, 54.0]"
274,2018,SOM,Somalia,NER,Niger,NLD,Netherlands,1,"[49.0, 10.0]","[8.0, 16.0]","[5.75, 52.5]"
275,2018,COD,Dem. Rep. of the Congo,NGA,Nigeria,SWE,Sweden,2,"[25.0, 0.0]","[8.0, 10.0]","[15.0, 62.0]"
276,2018,SOM,Somalia,NER,Niger,CHE,Switzerland,10,"[49.0, 10.0]","[8.0, 16.0]","[8.0, 47.0]"
277,2018,SDN,Sudan,TCD,Chad,FRA,France,762,"[30.0, 15.0]","[19.0, 15.0]","[2.0, 46.0]"
278,2018,SOM,Somalia,NER,Niger,GBR,United Kingdom of Great Britain and Northern Ireland,3,"[49.0, 10.0]","[8.0, 16.0]","[-2.0, 54.0]"
279,2018,ERI,Eritrea,NER,Niger,SWE,Sweden,262,"[39.0, 15.0]","[8.0, 16.0]","[15.0, 62.0]"
280,2018,ERI,Eritrea,NER,Niger,CAN,Canada,82,"[39.0, 15.0]","[8.0, 16.0]","[-95.0, 60.0]"
281,2018,SOM,Somalia,NER,Niger,SWE,Sweden,41,"[49.0, 10.0]","[8.0, 16.0]","[15.0, 62.0]"
282,2018,ERI,Eritrea,NER,Niger,FIN,Finland,57,"[39.0, 15.0]","[8.0, 16.0]","[26.0, 64.0]"
283,2018,SOM,Somalia,NER,Niger,CAN,Canada,3,"[49.0, 10.0]","[8.0, 16.0]","[-95.0, 60.0]"
284,2018,SDN,Sudan,NER,Niger,SWE,Sweden,7,"[30.0, 15.0]","[8.0, 16.0]","[15.0, 62.0]"
285,2018,SOM,Somalia,NER,Niger,BEL,Belgium,12,"[49.0, 10.0]","[8.0, 16.0]","[4.0, 50.8333]"
286,2018,SOM,Somalia,NER,Niger,FIN,Finland,5,"[49.0, 10.0]","[8.0, 16.0]","[26.0, 64.0]"
287,2018,SDN,Sudan,NER,Niger,CAN,Canada,10,"[30.0, 15.0]","[8.0, 16.0]","[-95.0, 60.0]"
288,2018,ERI,Eritrea,NER,Niger,USA,United States of America,96,"[39.0, 15.0]","[8.0, 16.0]","[-97.0, 38.0]"
289,2018,SYR,Syrian Arab Rep.,NER,Niger,SWE,Sweden,2,"[38.0, 35.0]","[8.0, 16.0]","[15.0, 62.0]"
290,2018,ERI,Eritrea,NER,Niger,BEL,Belgium,34,"[39.0, 15.0]","[8.0, 16.0]","[4.0, 50.8333]"
291,2018,SDN,Sudan,NER,Niger,FIN,Finland,8,"[30.0, 15.0]","[8.0, 16.0]","[26.0, 64.0]"
292,2018,SDN,Sudan,TCD,Chad,CAN,Canada,19,"[30.0, 15.0]","[19.0, 15.0]","[-95.0, 60.0]"
293,2018,ERI,Eritrea,NER,Niger,DEU,Germany,279,"[39.0, 15.0]","[8.0, 16.0]","[9.0, 51.0]"
294,2018,SOM,Somalia,NER,Niger,USA,United States of America,1,"[49.0, 10.0]","[8.0, 16.0]","[-97.0, 38.0]"
295,2018,SDN,Sudan,TCD,Chad,SWE,Sweden,75,"[30.0, 15.0]","[19.0, 15.0]","[15.0, 62.0]"
296,2018,SDN,Sudan,TCD,Chad,FIN,Finland,4,"[30.0, 15.0]","[19.0, 15.0]","[26.0, 64.0]"
297,2018,SYR,Syrian Arab Rep.,TCD,Chad,CAN,Canada,9,"[38.0, 35.0]","[19.0, 15.0]","[-95.0, 60.0]"
298,2018,SOM,Somalia,NER,Niger,DEU,Germany,47,"[49.0, 10.0]","[8.0, 16.0]","[9.0, 51.0]"
299,2018,SDN,Sudan,NER,Niger,USA,United States of America,1,"[30.0, 15.0]","[8.0, 16.0]","[-97.0, 38.0]"
300,2018,SDN,Sudan,CMR,Cameroon,USA,United States of America,5,"[30.0, 15.0]","[12.0, 6.0]","[-97.0, 38.0]"
301,2018,ERI,Eritrea,NER,Niger,FRA,France,311,"[39.0, 15.0]","[8.0, 16.0]","[2.0, 46.0]"
302,2018,COD,Dem. Rep. of the Congo,CMR,Cameroon,USA,United States of America,7,"[25.0, 0.0]","[12.0, 6.0]","[-97.0, 38.0]"
303,2018,SOM,Somalia,NER,Niger,FRA,France,50,"[49.0, 10.0]","[8.0, 16.0]","[2.0, 46.0]"
304,2018,COD,Dem. Rep. of the Congo,NGA,Nigeria,NOR,Norway,2,"[25.0, 0.0]","[8.0, 10.0]","[10.0, 62.0]"
305,2018,SDN,Sudan,TCD,Chad,USA,United States of America,434,"[30.0, 15.0]","[19.0, 15.0]","[-97.0, 38.0]"
306,2018,SDN,Sudan,NER,Niger,FRA,France,11,"[30.0, 15.0]","[8.0, 16.0]","[2.0, 46.0]"
307,2018,ERI,Eritrea,NER,Niger,NOR,Norway,1,"[39.0, 15.0]","[8.0, 16.0]","[10.0, 62.0]"
308,2018,ERI,Eritrea,NER,Niger,NLD,Netherlands,27,"[39.0, 15.0]","[8.0, 16.0]","[5.75, 52.5]"
309,2019,ERI,Eritrea,NER,Niger,NOR,Norway,2,"[39.0, 15.0]","[8.0, 16.0]","[10.0, 62.0]"
310,2019,ERI,Eritrea,NER,Niger,USA,United States of America,77,"[39.0, 15.0]","[8.0, 16.0]","[-97.0, 38.0]"
311,2019,SOM,Somalia,NER,Niger,CAN,Canada,42,"[49.0, 10.0]","[8.0, 16.0]","[-95.0, 60.0]"
312,2019,SOM,Somalia,NER,Niger,LUX,Luxembourg,18,"[49.0, 10.0]","[8.0, 16.0]","[6.1667, 49.75]"
313,2019,ERI,Eritrea,NER,Niger,LUX,Luxembourg,21,"[39.0, 15.0]","[8.0, 16.0]","[6.1667, 49.75]"
314,2019,ERI,Eritrea,NER,Niger,NLD,Netherlands,50,"[39.0, 15.0]","[8.0, 16.0]","[5.75, 52.5]"
315,2019,SOM,Somalia,NER,Niger,USA,United States of America,2,"[49.0, 10.0]","[8.0, 16.0]","[-97.0, 38.0]"
316,2019,SDN,Sudan,NER,Niger,CAN,Canada,31,"[30.0, 15.0]","[8.0, 16.0]","[-95.0, 60.0]"
317,2019,ERI,Eritrea,NER,Niger,FRA,France,151,"[39.0, 15.0]","[8.0, 16.0]","[2.0, 46.0]"
318,2019,ERI,Eritrea,NER,Niger,GBR,United Kingdom of Great Britain and Northern Ireland,55,"[39.0, 15.0]","[8.0, 16.0]","[-2.0, 54.0]"
319,2019,SYR,Syrian Arab Rep.,NER,Niger,CAN,Canada,4,"[38.0, 35.0]","[8.0, 16.0]","[-95.0, 60.0]"
320,2019,SOM,Somalia,NER,Niger,NLD,Netherlands,2,"[49.0, 10.0]","[8.0, 16.0]","[5.75, 52.5]"
321,2019,SDN,Sudan,TCD,Chad,USA,United States of America,8,"[30.0, 15.0]","[19.0, 15.0]","[-97.0, 38.0]"
322,2019,SOM,Somalia,NER,Niger,FRA,France,41,"[49.0, 10.0]","[8.0, 16.0]","[2.0, 46.0]"
323,2019,SDN,Sudan,NER,Niger,GBR,United Kingdom of Great Britain and Northern Ireland,5,"[30.0, 15.0]","[8.0, 16.0]","[-2.0, 54.0]"
324,2019,COD,Dem. Rep. of the Congo,MLI,Mali,CAN,Canada,1,"[25.0, 0.0]","[-4.0, 17.0]","[-95.0, 60.0]"
325,2019,SDN,Sudan,NER,Niger,FRA,France,2,"[30.0, 15.0]","[8.0, 16.0]","[2.0, 46.0]"
326,2019,SOM,Somalia,NER,Niger,GBR,United Kingdom of Great Britain and Northern Ireland,16,"[49.0, 10.0]","[8.0, 16.0]","[-2.0, 54.0]"
327,2019,COD,Dem. Rep. of the Congo,CMR,Cameroon,CAN,Canada,5,"[25.0, 0.0]","[12.0, 6.0]","[-95.0, 60.0]"
328,2019,SYR,Syrian Arab Rep.,NER,Niger,FRA,France,1,"[38.0, 35.0]","[8.0, 16.0]","[2.0, 46.0]"
329,2019,SDN,Sudan,CMR,Cameroon,CAN,Canada,1,"[30.0, 15.0]","[12.0, 6.0]","[-95.0, 60.0]"
330,2019,SDN,Sudan,TCD,Chad,FRA,France,499,"[30.0, 15.0]","[19.0, 15.0]","[2.0, 46.0]"
331,2019,SDN,Sudan,TCD,Chad,CAN,Canada,3,"[30.0, 15.0]","[19.0, 15.0]","[-95.0, 60.0]"
332,2019,SDN,Sudan,NER,Niger,SWE,Sweden,30,"[30.0, 15.0]","[8.0, 16.0]","[15.0, 62.0]"
333,2019,SOM,Somalia,NER,Niger,FIN,Finland,38,"[49.0, 10.0]","[8.0, 16.0]","[26.0, 64.0]"
334,2019,COD,Dem. Rep. of the Congo,SEN,Senegal,CAN,Canada,4,"[25.0, 0.0]","[-14.0, 14.0]","[-95.0, 60.0]"
335,2019,SOM,Somalia,NER,Niger,DEU,Germany,2,"[49.0, 10.0]","[8.0, 16.0]","[9.0, 51.0]"
336,2019,ERI,Eritrea,NER,Niger,SWE,Sweden,208,"[39.0, 15.0]","[8.0, 16.0]","[15.0, 62.0]"
337,2019,SDN,Sudan,NER,Niger,FIN,Finland,18,"[30.0, 15.0]","[8.0, 16.0]","[26.0, 64.0]"
338,2019,SOM,Somalia,SEN,Senegal,CAN,Canada,1,"[49.0, 10.0]","[-14.0, 14.0]","[-95.0, 60.0]"
339,2019,ERI,Eritrea,NER,Niger,DEU,Germany,2,"[39.0, 15.0]","[8.0, 16.0]","[9.0, 51.0]"
340,2019,SOM,Somalia,NER,Niger,SWE,Sweden,28,"[49.0, 10.0]","[8.0, 16.0]","[15.0, 62.0]"
341,2019,ERI,Eritrea,NER,Niger,FIN,Finland,67,"[39.0, 15.0]","[8.0, 16.0]","[26.0, 64.0]"
342,2019,SDN,Sudan,SEN,Senegal,CAN,Canada,1,"[30.0, 15.0]","[-14.0, 14.0]","[-95.0, 60.0]"
343,2019,SDN,Sudan,NER,Niger,DEU,Germany,1,"[30.0, 15.0]","[8.0, 16.0]","[9.0, 51.0]"
344,2019,SDN,Sudan,TCD,Chad,SWE,Sweden,83,"[30.0, 15.0]","[19.0, 15.0]","[15.0, 62.0]"
345,2019,SDN,Sudan,NER,Niger,USA,United States of America,9,"[30.0, 15.0]","[8.0, 16.0]","[-97.0, 38.0]"
346,2019,SDN,Sudan,TCD,Chad,FIN,Finland,5,"[30.0, 15.0]","[19.0, 15.0]","[26.0, 64.0]"
347,2019,ERI,Eritrea,NER,Niger,CAN,Canada,69,"[39.0, 15.0]","[8.0, 16.0]","[-95.0, 60.0]"
348,2019,SDN,Sudan,NER,Niger,LUX,Luxembourg,8,"[30.0, 15.0]","[8.0, 16.0]","[6.1667, 49.75]"
