Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2007,ERI,Eritrea,All others,All others,DNK,Denmark,2
2007,ERI,Eritrea,All others,All others,FIN,Finland,1
2007,ERI,Eritrea,All others,All others,NLD,Netherlands,24
2007,ERI,Eritrea,All others,All others,NOR,Norway,3
2007,ERI,Eritrea,All others,All others,NZL,New Zealand,135
2007,ERI,Eritrea,All others,All others,PRT,Portugal,8
2007,ERI,Eritrea,All others,All others,SWE,Sweden,2
2007,ERI,Eritrea,All others,All others,USA,United States of America,272
2007,IRN,Iran (Islamic Rep. of),All others,All others,AUS,Australia,168
2007,IRN,Iran (Islamic Rep. of),All others,All others,CAN,Canada,404
2007,IRN,Iran (Islamic Rep. of),All others,All others,DNK,Denmark,1
2007,IRN,Iran (Islamic Rep. of),All others,All others,FIN,Finland,164
2007,IRN,Iran (Islamic Rep. of),All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,4
2007,IRN,Iran (Islamic Rep. of),All others,All others,IRL,Ireland,12
2007,IRN,Iran (Islamic Rep. of),All others,All others,NLD,Netherlands,7
2007,IRN,Iran (Islamic Rep. of),All others,All others,NOR,Norway,1
2007,IRN,Iran (Islamic Rep. of),All others,All others,SWE,Sweden,35
2007,IRN,Iran (Islamic Rep. of),All others,All others,USA,United States of America,972
2007,IRQ,Iraq,All others,All others,AUS,Australia,226
2007,IRQ,Iraq,All others,All others,CAN,Canada,81
2007,IRQ,Iraq,All others,All others,DEU,Germany,1
2007,IRQ,Iraq,All others,All others,DNK,Denmark,7
2007,IRQ,Iraq,All others,All others,FIN,Finland,54
2007,IRQ,Iraq,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,15
2007,IRQ,Iraq,All others,All others,IRL,Ireland,2
2007,IRQ,Iraq,All others,All others,MEX,Mexico,15
2007,IRQ,Iraq,All others,All others,NLD,Netherlands,4
2007,IRQ,Iraq,All others,All others,NOR,Norway,44
2007,IRQ,Iraq,All others,All others,NZL,New Zealand,107
2007,IRQ,Iraq,All others,All others,SWE,Sweden,146
2007,IRQ,Iraq,All others,All others,USA,United States of America,3190
2007,MMR,Myanmar,All others,All others,AUS,Australia,3981
2007,MMR,Myanmar,All others,All others,BEL,Belgium,1
2007,MMR,Myanmar,All others,All others,CAN,Canada,1417
2007,MMR,Myanmar,All others,All others,DNK,Denmark,225
2007,MMR,Myanmar,All others,All others,FIN,Finland,399
2007,MMR,Myanmar,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,340
2007,MMR,Myanmar,All others,All others,IRL,Ireland,102
2007,MMR,Myanmar,All others,All others,NLD,Netherlands,102
2007,MMR,Myanmar,All others,All others,NOR,Norway,573
2007,MMR,Myanmar,All others,All others,NZL,New Zealand,305
2007,MMR,Myanmar,All others,All others,SWE,Sweden,438
2007,MMR,Myanmar,All others,All others,USA,United States of America,33189
2007,SDN,Sudan,All others,All others,AUS,Australia,76
2007,SDN,Sudan,All others,All others,CAN,Canada,178
2007,SDN,Sudan,All others,All others,DNK,Denmark,46
2007,SDN,Sudan,All others,All others,FIN,Finland,1
2007,SDN,Sudan,All others,All others,IRL,Ireland,78
2007,SDN,Sudan,All others,All others,NLD,Netherlands,3
2007,SDN,Sudan,All others,All others,NOR,Norway,9
2007,SDN,Sudan,All others,All others,NZL,New Zealand,6
2007,SDN,Sudan,All others,All others,SWE,Sweden,4
2007,SDN,Sudan,All others,All others,USA,United States of America,185
2007,SOM,Somalia,All others,All others,AUS,Australia,101
2007,SOM,Somalia,All others,All others,CAN,Canada,586
2007,SOM,Somalia,All others,All others,FIN,Finland,35
2007,SOM,Somalia,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,2
2007,SOM,Somalia,All others,All others,NLD,Netherlands,25
2007,SOM,Somalia,All others,All others,NOR,Norway,48
2007,SOM,Somalia,All others,All others,NZL,New Zealand,29
2007,SOM,Somalia,All others,All others,PRT,Portugal,10
2007,SOM,Somalia,All others,All others,SWE,Sweden,6
2007,SOM,Somalia,All others,All others,USA,United States of America,4738
2007,SYR,Syrian Arab Rep.,All others,All others,CAN,Canada,8
2007,SYR,Syrian Arab Rep.,All others,All others,NOR,Norway,9
2007,SYR,Syrian Arab Rep.,All others,All others,USA,United States of America,3
2008,AFG,Afghanistan,KWT,Kuwait,USA,United States of America,5
2008,AFG,Afghanistan,SYR,Syrian Arab Rep.,CAN,Canada,2
2008,COD,Dem. Rep. of the Congo,MAR,Morocco,SWE,Sweden,54
2008,ERI,Eritrea,ARE,United Arab Emirates,USA,United States of America,1
2008,ERI,Eritrea,EGY,Egypt,AUS,Australia,4
2008,ERI,Eritrea,EGY,Egypt,CAN,Canada,106
2008,ERI,Eritrea,EGY,Egypt,USA,United States of America,3
2008,ERI,Eritrea,LBY,Libya,CAN,Canada,19
2008,ERI,Eritrea,LBY,Libya,CHE,Switzerland,3
2008,ERI,Eritrea,LBY,Libya,ESP,Spain,60
2008,ERI,Eritrea,LBY,Libya,ITA,Italy,58
2008,ERI,Eritrea,LBY,Libya,NLD,Netherlands,22
2008,ERI,Eritrea,LBY,Libya,NOR,Norway,11
2008,ERI,Eritrea,LBY,Libya,SWE,Sweden,58
2008,ERI,Eritrea,SAU,Saudi Arabia,NOR,Norway,28
2008,ERI,Eritrea,SAU,Saudi Arabia,SWE,Sweden,28
2008,ERI,Eritrea,SYR,Syrian Arab Rep.,USA,United States of America,1
2008,ERI,Eritrea,YEM,Yemen,CAN,Canada,1
2008,ERI,Eritrea,YEM,Yemen,SWE,Sweden,2
2008,ERI,Eritrea,YEM,Yemen,USA,United States of America,10
2008,IRN,Iran (Islamic Rep. of),ARE,United Arab Emirates,USA,United States of America,4
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,DNK,Denmark,1
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,FIN,Finland,18
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,FRA,France,16
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,GBR,United Kingdom of Great Britain and Northern Ireland,10
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,IRL,Ireland,8
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,NLD,Netherlands,28
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,NOR,Norway,64
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,NZL,New Zealand,16
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,SWE,Sweden,27
2008,IRN,Iran (Islamic Rep. of),IRQ,Iraq,USA,United States of America,96
2008,IRN,Iran (Islamic Rep. of),KWT,Kuwait,USA,United States of America,7
2008,IRN,Iran (Islamic Rep. of),LBN,Lebanon,CAN,Canada,6
2008,IRN,Iran (Islamic Rep. of),LBN,Lebanon,FRA,France,2
2008,IRN,Iran (Islamic Rep. of),LBN,Lebanon,USA,United States of America,10
2008,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,AUS,Australia,5
2008,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,CAN,Canada,11
2008,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,DNK,Denmark,12
2008,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,3
2008,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,NZL,New Zealand,2
2008,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,SWE,Sweden,21
2008,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,USA,United States of America,25
2008,IRN,Iran (Islamic Rep. of),YEM,Yemen,NOR,Norway,4
2008,IRQ,Iraq,ARE,United Arab Emirates,CAN,Canada,3
2008,IRQ,Iraq,ARE,United Arab Emirates,DNK,Denmark,3
2008,IRQ,Iraq,ARE,United Arab Emirates,USA,United States of America,65
2008,IRQ,Iraq,BHR,Bahrain,USA,United States of America,46
2008,IRQ,Iraq,EGY,Egypt,CAN,Canada,101
2008,IRQ,Iraq,EGY,Egypt,FIN,Finland,1
2008,IRQ,Iraq,EGY,Egypt,NLD,Netherlands,4
2008,IRQ,Iraq,EGY,Egypt,NOR,Norway,14
2008,IRQ,Iraq,EGY,Egypt,SWE,Sweden,6
2008,IRQ,Iraq,EGY,Egypt,USA,United States of America,433
2008,IRQ,Iraq,JOR,Jordan,AUS,Australia,424
2008,IRQ,Iraq,JOR,Jordan,CAN,Canada,690
2008,IRQ,Iraq,JOR,Jordan,CHE,Switzerland,5
2008,IRQ,Iraq,JOR,Jordan,DNK,Denmark,5
2008,IRQ,Iraq,JOR,Jordan,FRA,France,164
2008,IRQ,Iraq,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,678
2008,IRQ,Iraq,JOR,Jordan,IRL,Ireland,12
2008,IRQ,Iraq,JOR,Jordan,NLD,Netherlands,114
2008,IRQ,Iraq,JOR,Jordan,NOR,Norway,10
2008,IRQ,Iraq,JOR,Jordan,NZL,New Zealand,16
2008,IRQ,Iraq,JOR,Jordan,SWE,Sweden,41
2008,IRQ,Iraq,JOR,Jordan,USA,United States of America,7242
2008,IRQ,Iraq,KWT,Kuwait,FIN,Finland,3
2008,IRQ,Iraq,KWT,Kuwait,NOR,Norway,3
2008,IRQ,Iraq,KWT,Kuwait,USA,United States of America,45
2008,IRQ,Iraq,LBN,Lebanon,AUS,Australia,182
2008,IRQ,Iraq,LBN,Lebanon,CAN,Canada,119
2008,IRQ,Iraq,LBN,Lebanon,DNK,Denmark,8
2008,IRQ,Iraq,LBN,Lebanon,FRA,France,40
2008,IRQ,Iraq,LBN,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,4
2008,IRQ,Iraq,LBN,Lebanon,NOR,Norway,5
2008,IRQ,Iraq,LBN,Lebanon,SWE,Sweden,64
2008,IRQ,Iraq,LBN,Lebanon,USA,United States of America,3349
2008,IRQ,Iraq,MAR,Morocco,FIN,Finland,5
2008,IRQ,Iraq,MAR,Morocco,NOR,Norway,5
2008,IRQ,Iraq,OMN,Oman,DNK,Denmark,3
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,AUS,Australia,902
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,CAN,Canada,1598
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,DNK,Denmark,12
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,FIN,Finland,410
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,FRA,France,98
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,69
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,LIE,Liechtenstein,4
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,LUX,Luxembourg,17
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,NLD,Netherlands,40
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,NOR,Norway,240
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,NZL,New Zealand,111
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,PRT,Portugal,5
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,SWE,Sweden,289
2008,IRQ,Iraq,SYR,Syrian Arab Rep.,USA,United States of America,9917
2008,IRQ,Iraq,YEM,Yemen,CAN,Canada,5
2008,IRQ,Iraq,YEM,Yemen,FIN,Finland,1
2008,IRQ,Iraq,YEM,Yemen,GBR,United Kingdom of Great Britain and Northern Ireland,2
2008,IRQ,Iraq,YEM,Yemen,NOR,Norway,4
2008,IRQ,Iraq,YEM,Yemen,SWE,Sweden,7
2008,IRQ,Iraq,YEM,Yemen,USA,United States of America,133
2008,SDN,Sudan,ARE,United Arab Emirates,USA,United States of America,3
2008,SDN,Sudan,EGY,Egypt,AUS,Australia,50
2008,SDN,Sudan,EGY,Egypt,CAN,Canada,1
2008,SDN,Sudan,EGY,Egypt,SWE,Sweden,9
2008,SDN,Sudan,EGY,Egypt,USA,United States of America,70
2008,SDN,Sudan,JOR,Jordan,CAN,Canada,1
2008,SDN,Sudan,JOR,Jordan,USA,United States of America,3
2008,SDN,Sudan,LBN,Lebanon,NZL,New Zealand,2
2008,SDN,Sudan,LBN,Lebanon,SWE,Sweden,1
2008,SDN,Sudan,LBN,Lebanon,USA,United States of America,35
2008,SDN,Sudan,SYR,Syrian Arab Rep.,USA,United States of America,10
2008,SOM,Somalia,ARE,United Arab Emirates,USA,United States of America,2
2008,SOM,Somalia,EGY,Egypt,AUS,Australia,2
2008,SOM,Somalia,EGY,Egypt,CAN,Canada,22
2008,SOM,Somalia,EGY,Egypt,USA,United States of America,27
2008,SOM,Somalia,IRQ,Iraq,SWE,Sweden,2
2008,SOM,Somalia,JOR,Jordan,CAN,Canada,1
2008,SOM,Somalia,JOR,Jordan,FRA,France,2
2008,SOM,Somalia,JOR,Jordan,USA,United States of America,70
2008,SOM,Somalia,LBN,Lebanon,USA,United States of America,23
2008,SOM,Somalia,SYR,Syrian Arab Rep.,AUS,Australia,6
2008,SOM,Somalia,SYR,Syrian Arab Rep.,CAN,Canada,47
2008,SOM,Somalia,SYR,Syrian Arab Rep.,FIN,Finland,1
2008,SOM,Somalia,SYR,Syrian Arab Rep.,FRA,France,6
2008,SOM,Somalia,SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,2
2008,SOM,Somalia,SYR,Syrian Arab Rep.,NOR,Norway,12
2008,SOM,Somalia,SYR,Syrian Arab Rep.,NZL,New Zealand,4
2008,SOM,Somalia,SYR,Syrian Arab Rep.,SWE,Sweden,2
2008,SOM,Somalia,SYR,Syrian Arab Rep.,USA,United States of America,72
2008,SOM,Somalia,YEM,Yemen,CAN,Canada,260
2008,SOM,Somalia,YEM,Yemen,NOR,Norway,2
2008,SOM,Somalia,YEM,Yemen,SWE,Sweden,13
2008,SOM,Somalia,YEM,Yemen,USA,United States of America,181
2008,SYR,Syrian Arab Rep.,ARE,United Arab Emirates,CAN,Canada,2
2008,SYR,Syrian Arab Rep.,IRQ,Iraq,NOR,Norway,1
2008,SYR,Syrian Arab Rep.,IRQ,Iraq,SWE,Sweden,1
2008,SYR,Syrian Arab Rep.,JOR,Jordan,CAN,Canada,6
2008,SYR,Syrian Arab Rep.,JOR,Jordan,SWE,Sweden,5
2008,SYR,Syrian Arab Rep.,JOR,Jordan,USA,United States of America,13
2008,SYR,Syrian Arab Rep.,LBN,Lebanon,NOR,Norway,1
2008,SYR,Syrian Arab Rep.,LBN,Lebanon,USA,United States of America,58
2008,AFG,Afghanistan,All others,All others,AUS,Australia,279
2008,AFG,Afghanistan,All others,All others,CAN,Canada,235
2008,AFG,Afghanistan,All others,All others,DNK,Denmark,35
2008,AFG,Afghanistan,All others,All others,ESP,Spain,5
2008,AFG,Afghanistan,All others,All others,FIN,Finland,7
2008,AFG,Afghanistan,All others,All others,FRA,France,3
2008,AFG,Afghanistan,All others,All others,IRL,Ireland,5
2008,AFG,Afghanistan,All others,All others,NLD,Netherlands,33
2008,AFG,Afghanistan,All others,All others,NOR,Norway,69
2008,AFG,Afghanistan,All others,All others,NZL,New Zealand,23
2008,AFG,Afghanistan,All others,All others,SWE,Sweden,574
2008,AFG,Afghanistan,All others,All others,USA,United States of America,556
2008,BTN,Bhutan,All others,All others,AUS,Australia,717
2008,BTN,Bhutan,All others,All others,CAN,Canada,1037
2008,BTN,Bhutan,All others,All others,DNK,Denmark,192
2008,BTN,Bhutan,All others,All others,NLD,Netherlands,110
2008,BTN,Bhutan,All others,All others,NOR,Norway,204
2008,BTN,Bhutan,All others,All others,NZL,New Zealand,178
2008,BTN,Bhutan,All others,All others,USA,United States of America,21078
2008,COD,Dem. Rep. of the Congo,All others,All others,AUS,Australia,478
2008,COD,Dem. Rep. of the Congo,All others,All others,BEL,Belgium,12
2008,COD,Dem. Rep. of the Congo,All others,All others,CAN,Canada,163
2008,COD,Dem. Rep. of the Congo,All others,All others,DNK,Denmark,173
2008,COD,Dem. Rep. of the Congo,All others,All others,FIN,Finland,170
2008,COD,Dem. Rep. of the Congo,All others,All others,FRA,France,22
2008,COD,Dem. Rep. of the Congo,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,175
2008,COD,Dem. Rep. of the Congo,All others,All others,IRL,Ireland,103
2008,COD,Dem. Rep. of the Congo,All others,All others,NLD,Netherlands,97
2008,COD,Dem. Rep. of the Congo,All others,All others,NOR,Norway,16
2008,COD,Dem. Rep. of the Congo,All others,All others,NZL,New Zealand,96
2008,COD,Dem. Rep. of the Congo,All others,All others,SWE,Sweden,99
2008,COD,Dem. Rep. of the Congo,All others,All others,USA,United States of America,1327
2008,ERI,Eritrea,All others,All others,AUS,Australia,66
2008,ERI,Eritrea,All others,All others,CAN,Canada,96
2008,ERI,Eritrea,All others,All others,DNK,Denmark,1
2008,ERI,Eritrea,All others,All others,FIN,Finland,9
2008,ERI,Eritrea,All others,All others,NOR,Norway,153
2008,ERI,Eritrea,All others,All others,NZL,New Zealand,2
2008,ERI,Eritrea,All others,All others,SWE,Sweden,7
2008,ERI,Eritrea,All others,All others,USA,United States of America,7391
2008,IRN,Iran (Islamic Rep. of),All others,All others,AUS,Australia,124
2008,IRN,Iran (Islamic Rep. of),All others,All others,BEL,Belgium,4
2008,IRN,Iran (Islamic Rep. of),All others,All others,CAN,Canada,305
2008,IRN,Iran (Islamic Rep. of),All others,All others,CHE,Switzerland,4
2008,IRN,Iran (Islamic Rep. of),All others,All others,DNK,Denmark,1
2008,IRN,Iran (Islamic Rep. of),All others,All others,FIN,Finland,2
2008,IRN,Iran (Islamic Rep. of),All others,All others,FRA,France,1
2008,IRN,Iran (Islamic Rep. of),All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,6
2008,IRN,Iran (Islamic Rep. of),All others,All others,IRL,Ireland,7
2008,IRN,Iran (Islamic Rep. of),All others,All others,NLD,Netherlands,7
2008,IRN,Iran (Islamic Rep. of),All others,All others,NOR,Norway,3
2008,IRN,Iran (Islamic Rep. of),All others,All others,SWE,Sweden,67
2008,IRN,Iran (Islamic Rep. of),All others,All others,USA,United States of America,1234
2008,IRQ,Iraq,All others,All others,AUS,Australia,825
2008,IRQ,Iraq,All others,All others,CAN,Canada,196
2008,IRQ,Iraq,All others,All others,CHE,Switzerland,7
2008,IRQ,Iraq,All others,All others,DNK,Denmark,15
2008,IRQ,Iraq,All others,All others,ESP,Spain,2
2008,IRQ,Iraq,All others,All others,FIN,Finland,12
2008,IRQ,Iraq,All others,All others,FRA,France,49
2008,IRQ,Iraq,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,9
2008,IRQ,Iraq,All others,All others,NLD,Netherlands,20
2008,IRQ,Iraq,All others,All others,NOR,Norway,6
2008,IRQ,Iraq,All others,All others,NZL,New Zealand,15
2008,IRQ,Iraq,All others,All others,SWE,Sweden,130
2008,IRQ,Iraq,All others,All others,USA,United States of America,4450
2008,MMR,Myanmar,All others,All others,AUS,Australia,2567
2008,MMR,Myanmar,All others,All others,CAN,Canada,873
2008,MMR,Myanmar,All others,All others,CZE,Czechia,84
2008,MMR,Myanmar,All others,All others,DNK,Denmark,190
2008,MMR,Myanmar,All others,All others,FIN,Finland,191
2008,MMR,Myanmar,All others,All others,FRA,France,1
2008,MMR,Myanmar,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,3
2008,MMR,Myanmar,All others,All others,IRL,Ireland,112
2008,MMR,Myanmar,All others,All others,NLD,Netherlands,113
2008,MMR,Myanmar,All others,All others,NOR,Norway,365
2008,MMR,Myanmar,All others,All others,NZL,New Zealand,179
2008,MMR,Myanmar,All others,All others,SWE,Sweden,337
2008,MMR,Myanmar,All others,All others,USA,United States of America,25373
2008,SDN,Sudan,All others,All others,AUS,Australia,33
2008,SDN,Sudan,All others,All others,CAN,Canada,50
2008,SDN,Sudan,All others,All others,NZL,New Zealand,1
2008,SDN,Sudan,All others,All others,SWE,Sweden,3
2008,SDN,Sudan,All others,All others,USA,United States of America,490
2008,SOM,Somalia,All others,All others,AUS,Australia,566
2008,SOM,Somalia,All others,All others,CAN,Canada,1410
2008,SOM,Somalia,All others,All others,CHE,Switzerland,1
2008,SOM,Somalia,All others,All others,DNK,Denmark,1
2008,SOM,Somalia,All others,All others,FIN,Finland,19
2008,SOM,Somalia,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,9
2008,SOM,Somalia,All others,All others,NLD,Netherlands,6
2008,SOM,Somalia,All others,All others,NOR,Norway,32
2008,SOM,Somalia,All others,All others,NZL,New Zealand,1
2008,SOM,Somalia,All others,All others,SWE,Sweden,32
2008,SOM,Somalia,All others,All others,USA,United States of America,8227
2008,SYR,Syrian Arab Rep.,All others,All others,CAN,Canada,2
2008,SYR,Syrian Arab Rep.,All others,All others,NLD,Netherlands,1
2008,SYR,Syrian Arab Rep.,All others,All others,SWE,Sweden,5
2008,SYR,Syrian Arab Rep.,All others,All others,USA,United States of America,2
2009,AFG,Afghanistan,ARE,United Arab Emirates,USA,United States of America,2
2009,AFG,Afghanistan,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,1
2009,AFG,Afghanistan,LBN,Lebanon,CAN,Canada,1
2009,AFG,Afghanistan,SYR,Syrian Arab Rep.,AUS,Australia,5
2009,AFG,Afghanistan,SYR,Syrian Arab Rep.,CAN,Canada,11
2009,AFG,Afghanistan,SYR,Syrian Arab Rep.,USA,United States of America,37
2009,COD,Dem. Rep. of the Congo,EGY,Egypt,SWE,Sweden,1
2009,COD,Dem. Rep. of the Congo,MAR,Morocco,DNK,Denmark,4
2009,COD,Dem. Rep. of the Congo,MAR,Morocco,FRA,France,4
2009,COD,Dem. Rep. of the Congo,MAR,Morocco,NOR,Norway,1
2009,COD,Dem. Rep. of the Congo,MAR,Morocco,SWE,Sweden,1
2009,COD,Dem. Rep. of the Congo,SYR,Syrian Arab Rep.,SWE,Sweden,1
2009,ERI,Eritrea,EGY,Egypt,AUS,Australia,33
2009,ERI,Eritrea,EGY,Egypt,CAN,Canada,5
2009,ERI,Eritrea,EGY,Egypt,DEU,Germany,2
2009,ERI,Eritrea,EGY,Egypt,FIN,Finland,2
2009,ERI,Eritrea,EGY,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,1
2009,ERI,Eritrea,EGY,Egypt,NLD,Netherlands,2
2009,ERI,Eritrea,EGY,Egypt,NOR,Norway,1
2009,ERI,Eritrea,EGY,Egypt,SWE,Sweden,1
2009,ERI,Eritrea,EGY,Egypt,USA,United States of America,30
2009,ERI,Eritrea,ISR,Israel,FIN,Finland,1
2009,ERI,Eritrea,JOR,Jordan,NOR,Norway,8
2009,ERI,Eritrea,LBY,Libya,CAN,Canada,18
2009,ERI,Eritrea,LBY,Libya,CHE,Switzerland,1
2009,ERI,Eritrea,LBY,Libya,GBR,United Kingdom of Great Britain and Northern Ireland,3
2009,ERI,Eritrea,LBY,Libya,ITA,Italy,14
2009,ERI,Eritrea,LBY,Libya,USA,United States of America,129
2009,ERI,Eritrea,SYR,Syrian Arab Rep.,CAN,Canada,4
2009,ERI,Eritrea,SYR,Syrian Arab Rep.,SWE,Sweden,1
2009,ERI,Eritrea,SYR,Syrian Arab Rep.,USA,United States of America,11
2009,ERI,Eritrea,YEM,Yemen,CAN,Canada,2
2009,ERI,Eritrea,YEM,Yemen,NOR,Norway,4
2009,ERI,Eritrea,YEM,Yemen,USA,United States of America,6
2009,IRN,Iran (Islamic Rep. of),ARE,United Arab Emirates,FIN,Finland,1
2009,IRN,Iran (Islamic Rep. of),ARE,United Arab Emirates,SWE,Sweden,1
2009,IRN,Iran (Islamic Rep. of),ARE,United Arab Emirates,USA,United States of America,2
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,DEU,Germany,1
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,DNK,Denmark,25
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,FIN,Finland,21
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,GBR,United Kingdom of Great Britain and Northern Ireland,2
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,NLD,Netherlands,4
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,NOR,Norway,12
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,NZL,New Zealand,6
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,SWE,Sweden,24
2009,IRN,Iran (Islamic Rep. of),IRQ,Iraq,USA,United States of America,4
2009,IRN,Iran (Islamic Rep. of),ISR,Israel,USA,United States of America,5
2009,IRN,Iran (Islamic Rep. of),KWT,Kuwait,USA,United States of America,11
2009,IRN,Iran (Islamic Rep. of),LBN,Lebanon,CAN,Canada,1
2009,IRN,Iran (Islamic Rep. of),LBN,Lebanon,FRA,France,1
2009,IRN,Iran (Islamic Rep. of),LBN,Lebanon,SWE,Sweden,18
2009,IRN,Iran (Islamic Rep. of),LBN,Lebanon,USA,United States of America,4
2009,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,CAN,Canada,5
2009,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,SWE,Sweden,2
2009,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,USA,United States of America,1
2009,IRQ,Iraq,ARE,United Arab Emirates,CAN,Canada,2
2009,IRQ,Iraq,ARE,United Arab Emirates,USA,United States of America,150
2009,IRQ,Iraq,BHR,Bahrain,USA,United States of America,19
2009,IRQ,Iraq,EGY,Egypt,AUS,Australia,3
2009,IRQ,Iraq,EGY,Egypt,CAN,Canada,49
2009,IRQ,Iraq,EGY,Egypt,GBR,United Kingdom of Great Britain and Northern Ireland,2
2009,IRQ,Iraq,EGY,Egypt,SWE,Sweden,1
2009,IRQ,Iraq,EGY,Egypt,USA,United States of America,299
2009,IRQ,Iraq,ISR,Israel,ESP,Spain,1
2009,IRQ,Iraq,ISR,Israel,USA,United States of America,4
2009,IRQ,Iraq,JOR,Jordan,AUS,Australia,583
2009,IRQ,Iraq,JOR,Jordan,BEL,Belgium,14
2009,IRQ,Iraq,JOR,Jordan,CAN,Canada,503
2009,IRQ,Iraq,JOR,Jordan,CHE,Switzerland,14
2009,IRQ,Iraq,JOR,Jordan,DEU,Germany,644
2009,IRQ,Iraq,JOR,Jordan,DNK,Denmark,8
2009,IRQ,Iraq,JOR,Jordan,FIN,Finland,142
2009,IRQ,Iraq,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,682
2009,IRQ,Iraq,JOR,Jordan,LUX,Luxembourg,3
2009,IRQ,Iraq,JOR,Jordan,NLD,Netherlands,3
2009,IRQ,Iraq,JOR,Jordan,NOR,Norway,11
2009,IRQ,Iraq,JOR,Jordan,NZL,New Zealand,5
2009,IRQ,Iraq,JOR,Jordan,SWE,Sweden,319
2009,IRQ,Iraq,JOR,Jordan,USA,United States of America,5511
2009,IRQ,Iraq,KWT,Kuwait,GBR,United Kingdom of Great Britain and Northern Ireland,2
2009,IRQ,Iraq,KWT,Kuwait,SWE,Sweden,1
2009,IRQ,Iraq,KWT,Kuwait,USA,United States of America,61
2009,IRQ,Iraq,LBN,Lebanon,AUS,Australia,243
2009,IRQ,Iraq,LBN,Lebanon,CAN,Canada,186
2009,IRQ,Iraq,LBN,Lebanon,CHE,Switzerland,3
2009,IRQ,Iraq,LBN,Lebanon,DNK,Denmark,9
2009,IRQ,Iraq,LBN,Lebanon,NOR,Norway,2
2009,IRQ,Iraq,LBN,Lebanon,SWE,Sweden,103
2009,IRQ,Iraq,LBN,Lebanon,USA,United States of America,2301
2009,IRQ,Iraq,LBY,Libya,CHE,Switzerland,2
2009,IRQ,Iraq,LBY,Libya,NOR,Norway,4
2009,IRQ,Iraq,LBY,Libya,SWE,Sweden,6
